uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00016_A,00016,A,In Russia or in any well ordered State where there exists a government old women like my mother are placed under proper guardianship Yes my good sir do you not know this do you not know this that in Russia old women like her are subjected to restraint the devil take them He has gone away and everything which I possess is mortgaged to him I stand stripped to my skin Even of the money which you brought me from Paris I know not if seven hundred francs be left Of course that sum will do to go on with but as regards the future I know nothing I know nothing,1,73.87,61.26,20.72,14.41,8.11,0,2.7,2.7,0.9,6.31,3.6,15.32,7.21,3.6,4.5,4.5,2.7
p00017_A,00017,A,I have no money for gambling,1,66.67,66.67,16.67,16.67,16.67,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0
p00018_A,00018,A,In Paris too I had a dispute with a Pole and then with a French officer who supported him After that a section of the Frenchmen present took my part They did so as soon as I told them the story of how once I threatened to spit into Monsignor s coffee,1,73.08,65.38,17.31,15.38,7.69,0,0,1.92,3.85,1.92,11.54,19.23,3.85,9.62,11.54,0,5.77
p00019_A,00019,A,Just so You must know that on one occasion when for two days I had felt certain that at any moment I might have to depart for Rome on business I repaired to the Embassy of the Holy See in Paris to have my passport visaed There I encountered a sacristan of about fifty and a man dry and cold of mien After listening politely but with great reserve to my account of myself this sacristan asked me to wait a little I was in a great hurry to depart but of course I sat down pulled out a copy of L Opinion Nationale and fell to reading an extraordinary piece of invective against Russia which it happened to contain As I was thus engaged I heard some one enter an adjoining room and ask for Monsignor after which I saw the sacristan make a low bow to the visitor and then another bow as the visitor took his leave I ventured to remind the good man of my own business also whereupon with an expression of if anything increased dryness he again asked me to wait Soon a third visitor arrived who like myself had come on business he was an Austrian of some sort and as soon as ever he had stated his errand he was conducted upstairs This made me very angry I rose approached the sacristan and told him that since Monsignor was receiving callers his lordship might just as well finish off my affair as well Upon this the sacristan shrunk back in astonishment It simply passed his understanding that any insignificant Russian should dare to compare himself with other visitors of Monsignor s In a tone of the utmost effrontery as though he were delighted to have a chance of insulting me he looked me up and down and then said But I only cried the louder screeched the sacristan again shrinking back in horror Then rushing to the door he spread out his arms as though he would rather die than let me enter,1,74.78,59.82,15.54,11.73,6.74,0,0.29,4.4,0,3.81,7.33,18.77,4.99,6.16,9.68,0,3.81
p00020_A,00020,A,I beg pardon Yet it would be difficult to say which is the worst of the two Russian ineptitude or the German method of growing rich through honest toil,1,79.31,55.17,10.34,3.45,3.45,0,0,0,0,6.9,10.34,13.79,10.34,3.45,3.45,0,3.45
p00021_A,00021,A,I would rather live a wandering life in tents than bow the knee to a German idol,1,64.71,52.94,5.88,5.88,5.88,0,0,0,0,0,17.65,17.65,5.88,5.88,5.88,0,0
p00022_A,00022,A,To the German method of heaping up riches I have not been here very long but I can tell you that what I have seen and verified makes my Tartar blood boil Good Lord I wish for no virtues of that kind Yesterday I went for a walk of about ten versts and everywhere I found that things were even as we read of them in good German picture books that every house has its Vater who is horribly beneficent and extraordinarily honourable So honourable is he that it is dreadful to have anything to do with him and I cannot bear people of that sort Each such Vater has his family and in the evenings they read improving books aloud Over their roof trees there murmur elms and chestnuts the sun has sunk to his rest a stork is roosting on the gable and all is beautifully poetic and touching Do not be angry General Let me tell you something that is even more touching than that I can remember how of an evening my own father now dead used to sit under the lime trees in his little garden and to read books aloud to myself and my mother Yes I know how things ought to be done Yet every German family is bound to slavery and to submission to its Vater They work like oxen and amass wealth like Jews Suppose the Vater has put by a certain number of g lden which he hands over to his eldest son in order that the said son may acquire a trade or a small plot of land Well one result is to deprive the daughter of a dowry and so leave her among the unwedded For the same reason the parents will have to sell the younger son into bondage or the ranks of the army in order that he may earn more towards the family capital Yes such things ARE done for I have been making inquiries on the subject It is all done out of sheer rectitude out of a rectitude which is magnified to the point of the younger son believing that he has been rightly sold and that it is simply idyllic for the victim to rejoice when he is made over into pledge What more have I to tell Well this that matters bear just as hardly upon the eldest son Perhaps he has his Gretchen to whom his heart is bound but he cannot marry her for the reason that he has not yet amassed sufficient g lden So the pair wait on in a mood of sincere and virtuous expectation and smilingly deposit themselves in pawn the while Gretchen s cheeks grow sunken and she begins to wither until at last after some twenty years their substance has multiplied and sufficient g lden have been honourably and virtuously accumulated Then the Vater blesses his forty year old heir and the thirty five year old Gretchen with the sunken bosom and the scarlet nose after which he bursts into tears reads the pair a lesson on morality and dies In turn the eldest son becomes a virtuous Vater and the old story begins again In fifty or sixty years time the grandson of the original Vater will have amassed a considerable sum and that sum he will hand over to his son and the latter to his son and so on for several generations until at length there will issue a Baron Rothschild or a Hoppe and Company or the devil knows what Is it not a beautiful spectacle the spectacle of a century or two of inherited labour patience intellect rectitude character perseverance and calculation with a stork sitting on the roof above it all What is more they think there can never be anything better than this wherefore from their point of view they begin to judge the rest of the world and to censure all who are at fault that is to say who are not exactly like themselves Yes there you have it in a nutshell For my own part I would rather grow fat after the Russian manner or squander my whole substance at roulette I have no wish to be Hoppe and Company at the end of five generations I want the money for myself for in no way do I look upon my personality as necessary to or meet to be given over to capital I may be wrong but there you have it Those are my views,1,72.91,61.35,14.48,9.03,3.45,0.13,0.53,3.05,1.33,5.44,7.84,15.54,9.3,4.52,7.84,1.46,5.18
p00023_A,00023,A,I should be glad if we could come straight to the point Probably you are referring to my encounter of today with a German,1,83.33,66.67,16.67,16.67,8.33,4.17,4.17,0,0,0,8.33,16.67,16.67,4.17,4.17,0,0
p00024_A,00024,A,No I have not,1,100,100,25,25,25,0,0,0,0,0,0,0,25,0,0,50,0
p00025_A,00025,A,Not in the least You must know that when I was in Berlin I frequently used to hear the Berliners repeat and repellently prolong a certain phrase namely and happening to meet this couple in the carriage drive I found for some reason or another that this phrase suddenly recurred to my memory and exercised a rousing effect upon my spirits Moreover on the three previous occasions that I have met the Baroness she has walked towards me as though I were a worm which could easily be crushed with the foot Not unnaturally I too possess a measure of self respect wherefore on this occasion I took off my hat and said politely yes I assure you it was said politely Then the Baron turned round and said whereupon I felt moved to ejaculate in answer Twice I shouted it at him the first time in an ordinary tone and the second time with the greatest prolonging of the words of which I was capable That is all,1,75.15,59.76,18.34,11.24,8.88,0,1.18,1.18,0,7.1,9.47,13.02,5.92,5.33,7.1,1.18,5.33
p00026_A,00026,A,Do not think that It was not so at all I grant you that my behaviour was bad I fully confess that it was so and make no secret of the fact I would even go so far as to grant you that my behaviour might well be called stupid and indecent tomfoolery but more than that it was not Also let me tell you that I am very sorry for my conduct Yet there is one circumstance which in my eyes almost absolves me from regret in the matter Of late that is to say for the last two or three weeks I have been feeling not at all well That is to say I have been in a sick nervous irritable fanciful condition so that I have periodically lost control over myself For instance on more than one occasion I have tried to pick a quarrel even with Monsieur le Marquise here and under the circumstances he had no choice but to answer me In short I have recently been showing signs of ill health Whether the Baroness Burmergelm will take this circumstance into consideration when I come to beg her pardon for I do intend to make her amends I do not know but I doubt if she will and the less so since so far as I know the circumstance is one which of late has begun to be abused in the legal world in that advocates in criminal cases have taken to justifying their clients on the ground that at the moment of the crime they the clients were unconscious of what they were doing that in short they were out of health My client committed the murder that is true but he has no recollection of having committed it And doctors actually support these advocates by affirming that there really is such a malady that there really can arise temporary delusions which make a man remember nothing of a given deed or only a half or a quarter of it But the Baron and Baroness are members of an older generation as well as Prussian Junkers and landowners To them such a process in the medico judicial world will be unknown and therefore they are the more unlikely to accept any such explanation What is your opinion about it General,1,77.98,66.32,17.36,10.1,6.22,0,1.04,1.3,1.55,7.25,6.48,14.25,11.4,6.99,8.55,2.33,4.15
p00027_A,00027,A,Excuse me General but did he make an express point of it that I should cease to belong to your establishment as you call it,1,68,60,28,16,4,0,8,4,0,12,4,16,8,0,8,0,0
p00028_A,00028,A,The matter cannot end here I regret very much that you should have been put to unpleasantness at the Baron s hands but the fault pardon me is your own How came you to answer for me to the Baron And what did you mean by saying that I formed part of your household I am merely your family tutor not a son of yours nor yet your ward nor a person of any kind for whose acts you need be responsible I am a judicially competent person a man of twenty five years of age a university graduate a gentleman and until I met yourself a complete stranger to you Only my boundless respect for your merits restrains me from demanding satisfaction at your hands as well as a further explanation as to the reasons which have led you to take it upon yourself to answer for my conduct Nor do I intend to let the Baron off And since you General have today been so good as to listen to the Baron s complaints and to enter into his concerns since you have made yourself a participator in the affair I have the honour to inform you that tomorrow morning at the latest I shall in my own name demand of the said Baron a formal explanation as to the reasons which have led him to disregard the fact that the matter lies between him and myself alone and to put a slight upon me by referring it to another person as though I were unworthy to answer for my own conduct,1,73.11,64.02,19.32,15.53,6.82,0,7.2,1.14,0,3.79,9.47,18.94,6.82,3.79,7.95,1.89,2.65
p00029_A,00029,A,General one cannot arrest a man for brawling until he has brawled I have not so much as begun my explanations to the Baron and you are altogether ignorant as to the form and time which my intended procedure is likely to assume I wish but to disabuse the Baron of what is to me a shameful supposition namely that I am under the guardianship of a person who is qualified to exercise control over my free will It is vain for you to disturb and alarm yourself,1,70.45,63.64,18.18,13.64,7.95,0,3.41,1.14,0,4.55,7.95,18.18,11.36,2.27,7.95,2.27,2.27
p00030_A,00030,A,Tell me General how am I to do so On what footing do I stand here,1,87.5,75,25,18.75,18.75,0,0,0,0,6.25,0,12.5,18.75,18.75,6.25,0,0
p00031_A,00031,A,You had better try and stop her yourself,1,87.5,62.5,37.5,37.5,0,0,25,12.5,0,0,0,0,12.5,0,12.5,0,0
p00032_A,00032,A,But General possibly Mlle Blanche has scarcely even remarked my existence What could I do with her,1,76.47,70.59,23.53,17.65,11.76,0,0,5.88,0,5.88,0,5.88,17.65,17.65,5.88,0,0
p00033_A,00033,A,Then how will you pay your hotel bill And what shall you do afterwards,1,78.57,78.57,28.57,21.43,0,0,21.43,0,0,7.14,0,0,21.43,14.29,14.29,0,0
p00034_A,00034,A,If one is a man of self respect one risks abuse by so doing and is forced to put up with insults of every kind Both at Paris and on the Rhine and even in Switzerland there are so many Poles with their sympathisers the French at these tables d h te that one cannot get a word in edgeways if one happens only to be a Russian,1,69.12,64.71,4.41,1.47,0,0,0,0,1.47,2.94,7.35,19.12,8.82,7.35,10.29,1.47,10.29
p00035_A,00035,A,But is that how Russian subjects ought to be treated Why when they settle here they dare not utter even a word they are ready even to deny the fact that they are Russians At all events at my hotel in Paris I received far more attention from the company after I had told them about the fracas with the sacristan A fat Polish nobleman who had been the most offensive of all who were present at the table d h te at once went upstairs while some of the Frenchmen were simply disgusted when I told them that two years ago I had encountered a man at whom in 1812 a French hero fired for the mere fun of discharging his musket That man was then a boy of ten and his family are still residing in Moscow,1,71.22,63.31,14.39,11.51,3.6,0,0,1.44,4.32,2.88,9.35,13.67,9.35,8.63,5.04,0.72,6.47
p00036_A,00036,A,I think that roulette was devised specially for Russians,1,55.56,44.44,22.22,11.11,11.11,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0
p00037_A,00037,A,Upon the fact that to the virtues and merits of the civilised Westerner there has become historically added though this is not his chief point a capacity for acquiring capital whereas not only is the Russian incapable of acquiring capital but also he exhausts it wantonly and of sheer folly None the less we Russians often need money wherefore we are glad of and greatly devoted to a method of acquisition like roulette whereby in a couple of hours one may grow rich without doing any work This method I repeat has a great attraction for us but since we play in wanton fashion and without taking any trouble we almost invariably lose,1,72.57,60.18,11.5,7.08,0.88,4.42,0,1.77,0,4.42,7.96,15.04,6.19,9.73,9.73,2.65,5.31
p00038_A,00038,A,See here Monsieur de Griers I understand that you have undertaken to act in this affair as an intermediary Of course I am only un utchitel a tutor and have never claimed to be an intimate of this household nor to stand on at all familiar terms with it Consequently I do not know the whole of its circumstances Yet pray explain to me this have you yourself become one of its members seeing that you are beginning to take such a part in everything and are now present as an intermediary,1,77.17,64.13,18.48,8.7,4.35,0,4.35,0,0,9.78,6.52,17.39,8.7,5.43,5.43,3.26,4.35
p00039_A,00039,A,In short my one desire is that the Baron may make it possible for me to adopt the latter course,1,80,60,20,10,10,0,0,0,0,10,10,15,10,0,0,0,10
p00040_A,00040,A,In return you must pardon me mon cher Marquis and tell me what you have to do with it,1,68.42,63.16,31.58,21.05,10.53,0,10.53,0,0,10.53,0,15.79,15.79,0,5.26,0,0
p00041_A,00041,A,But what of the General Last night he said that for some reason or another it behoved him to move with especial care at present wherefore he was feeling nervous But I did not understand the reference,1,78.38,62.16,21.62,10.81,2.7,0,0,8.11,0,10.81,5.41,13.51,5.41,2.7,10.81,2.7,5.41
p00042_A,00042,A,Mlle Blanche you mean,1,25,25,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0
p00043_A,00043,A,I cannot see that the marriage scheme need be affected by scenes or scandals,1,71.43,50,14.29,7.14,7.14,0,0,0,0,7.14,7.14,7.14,14.29,0,7.14,7.14,0
p00044_A,00044,A,I do not care seeing that I no longer belong to his household But is it quite settled that Mlle is to marry the General What are they waiting for Why should they conceal such a matter at all events from ourselves the General s own party,1,76.6,63.83,21.28,12.77,4.26,2.13,0,2.13,4.26,8.51,6.38,10.64,10.64,4.26,2.13,4.26,4.26
p00045_A,00045,A,Ah Connected doubtless with madame his mother,1,42.86,28.57,14.29,14.29,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0
p00046_A,00046,A,Be so good as to observe that the same family has just expelled me from its bosom All that you are saying you are saying but for show but when people have just said to you Of course we do not wish to turn you out yet for the sake of appearance s you must permit yourself to be turned out nothing can matter very much,1,81.82,69.7,16.67,12.12,1.52,1.52,9.09,0,0,4.55,3.03,18.18,13.64,9.09,7.58,3.03,3.03
p00047_A,00047,A,Nevertheless I should not GO out of doors You are labouring under a delusion Monsieur de Griers The thing will be done in far better trim than you imagine I was just about to start for Mr Astley s to ask him to be my intermediary in other words my second He has a strong liking for me and I do not think that he will refuse He will go and see the Baron on MY behalf and the Baron will certainly not decline to receive him Although I am only a tutor a kind of subaltern Mr Astley is known to all men as the nephew of a real English lord the Lord Piebroch as well as a lord in his own right Yes you may be pretty sure that the Baron will be civil to Mr Astley and listen to him Or should he decline to do so Mr Astley will take the refusal as a personal affront to himself for you know how persistent the English are and thereupon introduce to the Baron a friend of his own and he has many friends in a good position That being so picture to yourself the issue of the affair an affair which will not quite end as you think it will,1,72.3,62.91,14.55,11.74,3.76,0,2.82,5.16,0,2.82,9.86,15.02,12.21,4.23,7.98,1.88,1.41
p00048_A,00048,A,Very well you can tell Mlle not to disturb herself But I would also ask you why you have been so long in handing me this note Instead of chattering about trifles you ought to have delivered me the missive at once if you have really come commissioned as you say,1,82.35,72.55,21.57,19.61,5.88,0,11.76,1.96,0,1.96,1.96,13.73,13.73,17.65,9.8,1.96,3.92
p00049_A,00049,A,I understand So you were ordered to hand me the note only in the last resort and if you could not otherwise appease me Is it not so Speak out Monsieur de Griers,1,72.73,66.67,18.18,15.15,9.09,0,6.06,0,0,3.03,6.06,9.09,9.09,9.09,15.15,6.06,0
p00050_A,00050,A,Why Why,1,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
p00051_A,00051,A,But she would soon find some one else to take my place,1,91.67,75,16.67,16.67,8.33,0,0,8.33,0,0,0,8.33,8.33,16.67,8.33,0,16.67
p00052_A,00052,A,And how am I to do that If only you would undertake the task Monsieur de Griers,1,70.59,70.59,17.65,11.76,5.88,0,5.88,0,0,5.88,5.88,5.88,17.65,11.76,11.76,0,0
p00053_A,00053,A,Of course one always learns something everywhere,1,85.71,71.43,14.29,0,0,0,0,0,0,14.29,0,14.29,0,28.57,0,0,14.29
p00054_A,00054,A,What really saved you was the fact that you proclaimed yourself a heretic and a barbarian Cela n tait pas si b te,1,47.83,47.83,21.74,13.04,0,0,13.04,0,0,8.7,13.04,0,4.35,4.35,4.35,0,0
p00055_A,00055,A,Impossible No French soldier would fire at a child,1,55.56,44.44,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,11.11,0
p00056_A,00056,A,a man ought to go more carefully though a great many Russians go in for gambling they are no good at the game,1,73.91,60.87,4.35,4.35,0,0,0,0,4.35,0,13.04,17.39,8.7,4.35,4.35,4.35,8.7
p00057_A,00057,A,Upon what do you base your opinion,1,71.43,71.43,42.86,28.57,0,0,28.57,0,0,14.29,0,14.29,14.29,0,0,0,0
p00058_A,00058,A,And what a Russian idea,1,60,60,20,0,0,0,0,0,0,20,20,0,0,0,20,0,0
p00059_A,00059,A,I have come to see you on business nor will I seek to conceal from you the fact that I have come in the capacity of an emissary of an intermediary from the General Having small knowledge of the Russian tongue I lost most of what was said last night but the General has now explained matters and I must confess that,1,77.42,62.9,16.13,11.29,8.06,0,3.23,0,0,4.84,11.29,16.13,11.29,1.61,4.84,1.61,3.23
p00060_A,00060,A,I am connected with the General partly through business affairs and partly through special circumstances My principal has sent me merely to ask you to forego your intentions of last evening What you contemplate is I have no doubt very clever yet he has charged me to represent to you that you have not the slightest chance of succeeding in your end since not only will the Baron refuse to receive you but also he the Baron has at his disposal every possible means for obviating further unpleasantness from you Surely you can see that yourself What then would be the good of going on with it all On the other hand the General promises that at the first favourable opportunity he will receive you back into his household and in the meantime will credit you with your salary with vos appointements Surely that will suit you will it not Good heavens Seeing that the General takes such an interest in the matter is there anything very unnatural in his desiring also to know your plans,1,75.57,65.34,20.45,14.77,2.84,0,8.52,3.41,0,5.68,6.82,15.34,9.09,6.82,3.98,2.27,4.55
p00061_A,00061,A,Oh fie What refinements and subtleties Besides what have you to express regret for Confess Monsieur Monsieur pardon me but I have forgotten your name confess I say that all this is merely a plan to annoy the General Or perhaps you have some other and special end in view Eh,1,72.55,58.82,19.61,11.76,5.88,0,5.88,0,0,7.84,3.92,9.8,7.84,5.88,7.84,0,3.92
p00062_A,00062,A,The General,1,100,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
p00063_A,00063,A,Yes there do exist special reasons for his doing so You are acquainted with Mlle de Cominges are you not,1,70,60,15,15,0,0,10,5,0,0,0,10,20,10,5,5,0
p00064_A,00064,A,Yes Mlle Blanche de Cominges Doubtless you know also that the General is in love with this young lady and may even be about to marry her before he leaves here Imagine therefore what any scene or scandal would entail upon him,1,66.67,57.14,16.67,9.52,0,0,2.38,7.14,0,7.14,2.38,11.9,9.52,9.52,9.52,0,0
p00065_A,00065,A,Mais le Baron est si irascible un caract re prussien vous savez Enfin il fera une querelle d Allemand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00066_A,00066,A,I cannot tell you The marriage is not yet a settled affair for they are awaiting news from Russia The General has business transactions to arrange,1,73.08,57.69,11.54,11.54,3.85,0,3.85,0,3.85,0,11.54,11.54,15.38,3.85,0,7.69,0
p00067_A,00067,A,To cut things short I have complete confidence in your native politeness as well as in your tact and good sense I feel sure that you will do what I suggest even if it is only for the sake of this family which has received you as a kinsman into its bosom and has always loved and respected you,1,74.58,66.1,25.42,13.56,5.08,0,8.47,0,0,11.86,3.39,15.25,8.47,6.78,11.86,0,1.69
p00068_A,00068,A,Very well then Seeing that my solicitations have had no effect upon you it is my duty to mention that other measures will be taken There exist here police you must remember and this very day they shall send you packing Que diable To think of a blanc bec like yourself challenging a person like the Baron to a duel Do you suppose that you will be allowed to do such things Just try doing them and see if any one will be afraid of you The reason why I have asked you to desist is that I can see that your conduct is causing the General annoyance Do you believe that the Baron could not tell his lacquey simply to put you out of doors,1,81.75,67.46,21.43,14.29,3.17,0,8.73,0.79,1.59,7.14,5.56,10.32,15.87,6.35,3.17,1.59,1.59
p00069_A,00069,A,Once more I beg of you to let the matter drop One would think that it actually pleased you to have scenes Indeed it is a brawl rather than genuine satisfaction that you are seeking I have said that the affair may prove to be diverting and even clever and that possibly you may attain something by it yet none the less I tell you that I have come hither also to hand you these few words from a certain person Read them please for I must take her back an answer,1,81.52,67.39,26.09,14.13,5.43,0,6.52,1.09,1.09,11.96,6.52,9.78,10.87,7.61,4.35,1.09,6.52
p00070_A,00070,A,Well pardon some natural haste on my part for the situation is so strange I wished first to gain some personal knowledge of your intentions and moreover I did not know the contents of the note and thought that it could be given you at any time,1,80.85,63.83,14.89,10.64,6.38,0,4.26,0,0,4.26,6.38,12.77,8.51,6.38,6.38,2.13,8.51
p00071_A,00071,A,Perhaps,1,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
p00072_A,00072,A,Eh Ce n est pas a Mon cher monsieur notre g n ral se trompe What he means to say is that he warns you he begs of you most earnestly not to ruin him I use the expression because,1,60,45,22.5,17.5,2.5,0,5,10,0,5,5,7.5,2.5,0,2.5,2.5,2.5
p00073_A,00073,A,Ce n est pas a ce n est pas a Que diable Do not leave her alone so much as advise her persuade her draw her away In any case do not let her gamble find her some counter attraction,1,55,50,15,15,0,0,0,15,0,0,5,7.5,5,5,5,5,5
p00074_A,00074,A,But,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
p00075_A,00075,A,What an extraordinary idea,1,75,50,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0
p00076_A,00076,A,For God s sake Alexis Ivanovitch do put an end to this senseless scheme of yours Do you know what is likely to come of it Merely further unpleasantness You will agree with me I am sure that at present I ought to move with especial care yes with very especial care You cannot be fully aware of how I am situated When we leave this place I shall be ready to receive you back into my household but for the time being I Well I cannot tell you all my reasons O Alexis Ivanovitch Alexis Ivanovitch move with especial care at present,1,73.79,58.25,20.39,15.53,8.74,0.97,5.83,0,0,4.85,1.94,15.53,12.62,5.83,1.94,1.94,0.97
p00077_A,00077,A,As much as you like But I myself yes and Polina and Monsieur de Griers too we all of us hope to have the pleasure of escorting you,1,78.57,71.43,21.43,21.43,7.14,7.14,7.14,0,0,0,3.57,21.43,3.57,3.57,17.86,0,7.14
p00078_A,00078,A,Alexis Ivanovitch may I say to you that I find it strange exceedingly strange that In short your conduct towards myself and my family In a word your er extremely,1,83.33,63.33,33.33,23.33,13.33,0,10,0,0,10,3.33,13.33,3.33,6.67,3.33,0,3.33
p00079_A,00079,A,And there are trees there and we could have tea under them,1,83.33,83.33,16.67,16.67,0,8.33,0,0,8.33,0,0,8.33,25,16.67,16.67,0,0
p00080_A,00080,A,Come what may I must have money And get it somehow I will otherwise I shall be ruined Nothing except that two pieces of news have reached us from St Petersburg In the first place my grandmother is very ill and unlikely to last another couple of days We had this from Timothy Petrovitch himself and he is a reliable person Every moment we are expecting to receive news of the end,1,75,65.28,20.83,13.89,6.94,4.17,0,2.78,0,6.94,4.17,12.5,15.28,2.78,5.56,1.39,9.72
p00081_A,00081,A,Of course all of us and every minute of the day For a year and a half now we have been looking for this,1,91.67,75,12.5,8.33,0,8.33,0,0,0,4.17,12.5,20.83,8.33,4.17,8.33,0,25
p00082_A,00082,A,Yes looking for it I am not her blood relation you know I am merely the General s step daughter Yet I am certain that the old lady has remembered me in her will,1,79.41,61.76,26.47,20.59,11.76,0,2.94,5.88,0,5.88,5.88,5.88,14.71,5.88,0,2.94,0
p00083_A,00083,A,Yes for she is fond of me But how come you to think so,1,100,71.43,21.43,21.43,7.14,0,7.14,7.14,0,0,0,21.43,7.14,14.29,14.29,0,0
p00084_A,00084,A,And why are you yourself so interested in them,1,88.89,88.89,33.33,33.33,0,0,22.22,0,11.11,0,0,11.11,11.11,22.22,22.22,0,0
p00085_A,00085,A,It may be so,1,100,100,25,0,0,0,0,0,0,25,0,0,50,25,25,0,0
p00086_A,00086,A,Yes that is true As soon as ever he learnt that I was likely to inherit something from her he began to pay me his addresses I thought you ought to know that,1,90.91,69.7,36.36,24.24,9.09,0,3.03,12.12,0,12.12,0,18.18,9.09,6.06,6.06,0,0
p00087_A,00087,A,You know he has not But where on earth did you pick up this Englishman,1,86.67,73.33,26.67,20,0,0,13.33,6.67,0,6.67,0,13.33,13.33,6.67,6.67,6.67,0
