uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00035_A,00035,A,aziz he is trying to pull your leg don t believe him the villain,1,64.29,42.86,21.43,21.43,0,0,7.14,14.29,0,0,7.14,7.14,7.14,0,0,0,0
p00036_A,00036,A,it is far the wisest way to take them but not possible in the long run sooner or later a disaster such as yours occurs and reveals their secret thoughts about our character if god himself descended from heaven into their club and said you were innocent they would disbelieve him now you see why mahmoud ali and self waste so much time over intrigues and associate with creatures like ram chand,1,69.44,54.17,15.28,13.89,0,1.39,4.17,2.78,5.56,1.39,4.17,12.5,4.17,5.56,12.5,1.39,2.78
p00037_A,00037,A,where to turtons and burtons all are the same,1,77.78,66.67,0,0,0,0,0,0,0,0,11.11,11.11,11.11,11.11,11.11,0,11.11
p00038_A,00038,A,i believe the politicals are obliged to have better manners it amounts to no more,1,80,60,13.33,6.67,6.67,0,0,0,0,6.67,6.67,13.33,13.33,0,0,6.67,13.33
p00039_A,00039,A,oh that is going much too far,1,100,57.14,14.29,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,14.29
p00040_A,00040,A,but the money the money they will never pay an adequate salary those savage rajahs,1,60,53.33,13.33,6.67,0,0,0,0,6.67,6.67,20,0,6.67,6.67,6.67,6.67,6.67
p00041_A,00041,A,if you had been sensible and made miss quested pay,1,70,50,10,10,0,0,10,0,0,0,0,0,20,0,20,0,0
p00042_A,00042,A,very well but your life must continue a poor man s no holidays in kashmir for you yet you must stick to your profession and rise to a highly paid post not retire to a jungle state and write poems educate your children read the latest scientific periodicals compel european doctors to respect you accept the consequences of your own actions like a man,1,60.94,48.44,10.94,10.94,0,0,10.94,0,0,0,9.38,12.5,3.13,4.69,4.69,3.13,0
p00043_A,00043,A,when miss quested stopped in the college fielding used to visit her rather too late in the evening the servants say,1,61.9,47.62,4.76,4.76,0,0,0,4.76,0,0,14.29,14.29,0,14.29,4.76,0,0
p00044_A,00044,A,but you understand my meaning,1,80,60,40,40,20,0,20,0,0,0,0,0,0,0,20,0,0
p00045_A,00045,A,i was going to suggest we go behind the purdah but your three treacherous children are there so you will not want to,1,78.26,69.57,17.39,17.39,4.35,4.35,8.7,0,0,0,4.35,13.04,13.04,8.7,8.7,4.35,4.35
p00046_A,00046,A,nureddin s mother is visiting my wife now that is all right i think,1,64.29,50,21.43,14.29,14.29,0,0,0,0,7.14,0,0,14.29,7.14,0,0,7.14
p00047_A,00047,A,no let us surprise them without warning far too much nonsense still goes on among our ladies they pretended at the time of your trial they would give up purdah indeed those of them who can write composed a document to that effect and now it ends in humbug you know how deeply they all respect fielding but not one of them has seen him my wife says she will but always when he calls there is some excuse she is not feeling well she is ashamed of the room she has no nice sweets to offer him only elephants ears and if i say elephants ears are mr fielding s favourite sweet she replies that he will know how badly hers are made so she cannot see him on their account for fifteen years my dear boy have i argued with my begum for fifteen years and never gained a point yet the missionaries inform us our women are down trodden if you want a subject for a poem take this the indian lady as she is and not as she is supposed to be,1,74.19,62.9,20.97,18.28,2.69,2.15,1.61,7.53,3.76,2.69,4.3,10.22,9.68,9.14,6.45,3.76,4.3
p00048_A,00048,A,kindly answer my question am i late has mahmoud ali eaten all the food if so i go elsewhere mr mahmoud ali how are you,1,68,56,16,16,12,0,4,0,0,0,4,0,12,16,8,0,4
p00049_A,00049,A,dying before your dinner oh poor mahmoud ali,1,50,25,12.5,12.5,0,0,12.5,0,0,0,0,12.5,0,0,12.5,0,0
p00050_A,00050,A,why isn t cyril following let us turn back,1,55.56,22.22,11.11,11.11,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0
p00051_A,00051,A,oh my god my god he called him a nigger did he,1,75,58.33,41.67,41.67,16.67,0,0,25,0,0,8.33,0,8.33,0,0,0,0
p00052_A,00052,A,thank you dr aziz i am dying,1,57.14,42.86,28.57,28.57,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0
p00053_A,00053,A,they are torturing him,1,75,75,50,50,0,0,0,25,25,0,0,0,25,0,0,0,0
p00054_A,00054,A,they are callendar boasted so before the trial i heard through the tatties he said,1,73.33,60,20,20,6.67,0,0,6.67,6.67,0,13.33,13.33,6.67,6.67,13.33,0,0
p00055_A,00055,A,hamidullah here is actually dead he passed away just as you rode up on your bike,1,75,62.5,18.75,18.75,0,0,12.5,6.25,0,0,0,18.75,6.25,18.75,6.25,0,0
p00056_A,00056,A,well look at my own experience this morning,1,62.5,50,25,12.5,12.5,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0
p00057_A,00057,A,it is impossible here aziz the red nosed boy has again insulted me in court i do not blame him he was told that he ought to insult me until lately he was quite a nice boy but the others have got hold of him,1,82.22,68.89,24.44,17.78,6.67,0,0,11.11,0,6.67,6.67,8.89,15.56,8.89,4.44,2.22,0
p00058_A,00058,A,he would expect you to steal it now turton but red nosed boy will be far worse than turton,1,73.68,52.63,15.79,10.53,0,0,5.26,5.26,0,5.26,0,10.53,15.79,5.26,10.53,0,0
p00059_A,00059,A,did you not know that when they were lent to central india over a canal scheme some rajah or other gave her a sewing machine in solid gold so that the water should run through his state,1,70.27,59.46,16.22,10.81,0,0,2.7,5.41,2.7,5.41,8.11,10.81,8.11,5.41,8.11,2.7,2.7
p00060_A,00060,A,no that is where mrs turton is so skilful when we poor blacks take bribes we perform what we are bribed to perform and the law discovers us in consequence the english take and do nothing i admire them,1,74.36,58.97,20.51,15.38,2.56,10.26,0,0,2.56,5.13,5.13,5.13,10.26,7.69,10.26,5.13,0
p00061_A,00061,A,queen victoria was different,1,50,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
p00062_A,00062,A,but of course all this is exceptional the exception does not prove the rule the average woman is like mrs turton and aziz you know what she is,1,71.43,60.71,14.29,7.14,0,0,3.57,3.57,0,7.14,10.71,7.14,14.29,0,7.14,3.57,7.14
p00063_A,00063,A,aziz don t chatter we are having a very sad talk,1,63.64,45.45,9.09,9.09,0,9.09,0,0,0,0,9.09,0,18.18,9.09,0,0,0
p00064_A,00064,A,i only contend that it is possible in england,1,77.78,66.67,33.33,11.11,11.11,0,0,0,0,22.22,0,11.11,11.11,11.11,0,0,0
p00065_A,00065,A,yes they have no chance here that is my point they come out intending to be gentlemen and are told it will not do look at lesley look at blakiston now it is your red nosed boy and fielding will go next why i remember when turton came out first it was in another part of the province you fellows will not believe me but i have driven with turton in his carriage turton oh yes we were once quite intimate he has shown me his stamp collection,1,78.41,61.36,20.45,14.77,5.68,1.14,2.27,3.41,2.27,5.68,1.14,10.23,14.77,6.82,4.55,3.41,4.55
p00066_A,00066,A,i do not think so they all become exactly the same not worse not better i give any englishman two years be he turton or burton it is only the difference of a letter and i give any englishwoman six months all are exactly alike do you not agree with me,1,84.31,64.71,15.69,13.73,7.84,0,1.96,1.96,1.96,1.96,5.88,3.92,9.8,5.88,5.88,7.84,11.76
p00067_A,00067,A,and does it,1,100,100,33.33,0,0,0,0,0,0,33.33,0,0,33.33,0,33.33,0,0
p00068_A,00068,A,you are a very selfish boy but take my case the case of young hugh bannister here is the son of my dear my dead friends the reverend and mrs bannister whose goodness to me in england i shall never forget or describe they were father and mother to me i talked to them as i do now in the vacations their rectory became my home they entrusted all their children to me i often carried little hugh about i took him up to the funeral of queen victoria and held him in my arms above the crowd,1,73.47,61.22,22.45,22.45,13.27,0,1.02,2.04,5.1,0,7.14,15.31,5.1,6.12,6.12,1.02,2.04
p00069_A,00069,A,no no i do not admit that i have met others,1,90.91,81.82,36.36,18.18,18.18,0,0,0,0,18.18,0,0,18.18,0,0,27.27,0
p00070_A,00070,A,yet some orderly demonstration is necessary otherwise they will still think we are afraid,1,85.71,64.29,14.29,14.29,0,7.14,0,0,7.14,0,0,0,21.43,14.29,7.14,0,7.14
p00071_A,00071,A,she said in the most natural way she offered me a lozenge when the dust irritated my throat,1,66.67,55.56,22.22,22.22,11.11,0,0,11.11,0,0,16.67,5.56,0,5.56,5.56,0,5.56
p00072_A,00072,A,and he sends them the whole of his salary and lives like a low grade clerk and tells no one the reason what more do you require him to do,1,83.33,63.33,23.33,16.67,0,0,3.33,10,3.33,6.67,10,10,6.67,0,10,3.33,13.33
p00073_A,00073,A,what is to become of all our daughters if men refuse to marry they will marry beneath them or,1,73.68,68.42,21.05,15.79,0,5.26,0,0,10.53,5.26,0,21.05,10.53,0,10.53,0,5.26
p00074_A,00074,A,mrs lesley it is a tonga,1,50,50,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0
p00075_A,00075,A,o tonga wallah club club why doesn t the fool go,1,27.27,18.18,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0
p00076_A,00076,A,i say is he ill or isn t he ill,1,80,70,50,50,30,0,0,20,0,0,0,0,30,0,10,0,0
p00077_A,00077,A,saying nothing then i will write him a letter tell him i have called that is sufficient here is my card call me a tonga,1,84,64,28,24,16,0,0,8,0,4,8,0,16,4,4,4,0
p00078_A,00078,A,huzoor all are at the club,1,66.67,66.67,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,0,16.67
p00079_A,00079,A,madam madam madam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00080_A,00080,A,madam this is a mosque you have no right here at all you should have taken off your shoes this is a holy place for moslems,1,76.92,69.23,19.23,11.54,0,0,11.54,0,0,7.69,7.69,11.54,19.23,3.85,0,3.85,3.85
p00081_A,00081,A,you have,1,100,100,50,50,0,0,50,0,0,0,0,0,50,0,0,0,0
p00082_A,00082,A,then i ask your pardon i am truly sorry for speaking,1,90.91,63.64,27.27,27.27,18.18,0,9.09,0,0,0,0,9.09,9.09,9.09,9.09,0,0
p00083_A,00083,A,of course but so few ladies take the trouble especially if thinking no one is there to see,1,77.78,61.11,5.56,0,0,0,0,0,0,5.56,5.56,11.11,5.56,16.67,16.67,5.56,5.56
p00084_A,00084,A,oh can i do you some service now or at any time,1,83.33,75,16.67,16.67,8.33,0,8.33,0,0,0,0,8.33,16.67,8.33,8.33,0,8.33
p00085_A,00085,A,may i know your name,1,80,60,40,40,20,0,20,0,0,0,0,0,20,0,0,0,0
p00086_A,00086,A,mrs mrs moore i am afraid i startled you i shall tell my community our friends about you that god is here very good very fine indeed i think you are newly arrived in india,1,74.29,60,28.57,25.71,14.29,2.86,8.57,0,0,2.86,0,5.71,11.43,17.14,0,0,0
p00087_A,00087,A,by the way you address me no but can i call you a carriage,1,71.43,71.43,28.57,28.57,14.29,0,14.29,0,0,0,14.29,7.14,7.14,0,7.14,7.14,0
p00088_A,00088,A,what was the name of the play,1,71.43,71.43,14.29,0,0,0,0,0,0,14.29,28.57,14.29,14.29,0,0,0,0
p00089_A,00089,A,i think you ought not to walk at night alone mrs moore there are bad characters about and leopards may come across from the marabar hills snakes also for example a six spot beetle you pick it up it bites you die,1,71.43,57.14,14.29,9.52,2.38,0,7.14,0,0,4.76,4.76,16.67,7.14,9.52,4.76,2.38,2.38
p00090_A,00090,A,oh i am used to it,1,100,66.67,33.33,16.67,16.67,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0
p00091_A,00091,A,i m a doctor snakes don t dare bite me please may i ask you a question now why do you come to india at this time of year just as the cold weather is ending,1,63.89,52.78,16.67,13.89,8.33,0,5.56,0,0,2.78,8.33,11.11,8.33,8.33,2.78,0,2.78
p00092_A,00092,A,it will soon be so unhealthy for you and why ever do you come to chandrapore,1,93.75,81.25,18.75,12.5,0,0,12.5,0,0,6.25,0,12.5,18.75,25,12.5,0,0
p00093_A,00093,A,oh no excuse me that is quite impossible our city magistrate s name is mr heaslop i know him intimately,1,60,45,20,15,5,5,0,5,0,5,0,0,10,10,0,5,0
p00094_A,00094,A,but mrs moore how can he be,1,71.43,71.43,14.29,14.29,0,0,0,14.29,0,0,0,0,28.57,14.29,14.29,0,0
p00095_A,00095,A,yes now i see and your first husband died,1,88.89,55.56,22.22,22.22,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,11.11
p00096_A,00096,A,then we are in the same box then is the city magistrate the entire of your family now,1,77.78,66.67,11.11,11.11,0,5.56,5.56,0,0,0,16.67,11.11,11.11,5.56,11.11,0,5.56
p00097_A,00097,A,and the gentleman here is he ralph and stella s half brother,1,50,50,8.33,8.33,0,0,0,8.33,0,0,8.33,0,8.33,8.33,16.67,0,0
p00098_A,00098,A,mrs moore this is all extremely strange because like yourself i have also two sons and a daughter is not this the same box with a vengeance,1,77.78,70.37,14.81,7.41,3.7,0,3.7,0,0,7.41,11.11,7.41,11.11,7.41,11.11,3.7,7.41
p00099_A,00099,A,no indeed how funny it sounds their names are quite different and will surprise you listen please i am about to tell you my children s names the first is called ahmed the second is called karim the third she is the eldest jamila three children are enough do not you agree with me,1,75.93,62.96,16.67,14.81,5.56,0,5.56,1.85,1.85,1.85,7.41,3.7,14.81,5.56,1.85,3.7,9.26
p00100_A,00100,A,would you care to see over the minto hospital one morning i have nothing else to offer at chandrapore,1,73.68,63.16,10.53,10.53,5.26,0,5.26,0,0,0,5.26,21.05,10.53,5.26,0,5.26,5.26
p00101_A,00101,A,i suppose the civil surgeon took you,1,85.71,42.86,28.57,28.57,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,0
p00102_A,00102,A,ah a very charming lady,1,80,40,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0
p00103_A,00103,A,what what you didn t like her,1,71.43,71.43,57.14,28.57,0,0,14.29,14.29,0,28.57,0,14.29,0,0,0,0,0
p00104_A,00104,A,she has just taken my tonga without my permission do you call that being charming and major callendar interrupts me night after night from where i am dining with my friends and i go at once breaking up a most pleasant entertainment and he is not there and not even a message is this charming pray but what does it matter i can do nothing and he knows it i am just a subordinate my time is of no value the verandah is good enough for an indian yes yes let him stand and mrs callendar takes my carriage and cuts me dead you understand me you know what others feel oh if others resembled you,1,78.45,63.79,24.14,17.24,10.34,0,3.45,3.45,0,6.9,4.31,6.9,10.34,6.03,8.62,3.45,2.59
p00105_A,00105,A,there honestly is none we are by nature a most informal people,1,66.67,66.67,16.67,8.33,0,8.33,0,0,0,8.33,8.33,8.33,16.67,8.33,0,8.33,16.67
p00106_A,00106,A,that is even more impossible but may i know the facts,1,90.91,72.73,18.18,9.09,9.09,0,0,0,0,9.09,9.09,0,18.18,9.09,9.09,0,9.09
p00107_A,00107,A,there ll be no muddle when you come to see me mrs moore and everyone i invite you all oh please oh but we will talk of something else now i wish i lived here see this beautiful room let us admire it together for a little see those curves at the bottom of the arches what delicacy it is the architecture of question and answer mrs moore you are in india i am not joking i am doing justice here a poor widow who has been robbed comes along and i give her fifty rupees to another a hundred and so on and so on i should like that,1,80.91,64.55,21.82,13.64,7.27,1.82,2.73,0.91,0,8.18,5.45,10.91,9.09,7.27,8.18,1.82,4.55
p00108_A,00108,A,mrs moore miss quested our expedition is a ruin,1,33.33,33.33,11.11,11.11,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0
p00109_A,00109,A,how is that oh explain to me,1,100,71.43,28.57,14.29,14.29,0,0,0,0,14.29,0,14.29,14.29,14.29,0,0,0
p00110_A,00110,A,do you ever remember our mosque mrs moore,1,62.5,50,25,25,0,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0
p00111_A,00111,A,and how rough and rude i was and how good you were,1,91.67,75,16.67,16.67,8.33,0,8.33,0,0,0,0,0,16.67,16.67,25,0,0
p00112_A,00112,A,certainly miss quested so you and i will go together and leave mrs moore here and we will not be long yet we will not hurry because we know that will be her wish,1,82.35,67.65,20.59,17.65,2.94,8.82,2.94,2.94,0,2.94,0,0,17.65,11.76,14.71,5.88,2.94
p00113_A,00113,A,dear mrs moore what does anything matter so long as you are my guests i am very glad you are not coming which sounds strange but you are treating me with true frankness as a friend yes i am your friend so may i make another suggestion don t let so many people come with you this time i think you may find it more convenient exactly exactly is that all right,1,76.39,58.33,26.39,16.67,8.33,0,8.33,0,0,9.72,1.39,5.56,12.5,5.56,8.33,1.39,6.94
p00114_A,00114,A,oh oh,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00115_A,00115,A,i have taken them off,1,100,80,40,40,20,0,0,0,20,0,0,20,20,0,0,0,0
p00116_A,00116,A,i left them at the entrance,1,66.67,66.67,33.33,33.33,16.67,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0
p00117_A,00117,A,yes i was right was i not if i remove my shoes i am allowed,1,73.33,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,20,0,6.67,6.67,0
p00118_A,00118,A,please let me go,1,75,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
p00119_A,00119,A,no thank you really none good night,1,71.43,57.14,28.57,14.29,0,0,14.29,0,0,14.29,0,0,0,14.29,0,28.57,14.29
p00120_A,00120,A,mrs moore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00121_A,00121,A,yes how did you know,1,100,60,20,20,0,0,20,0,0,0,0,0,20,20,0,0,0
p00122_A,00122,A,i have only come from the club they are doing a play that i have seen in london and it was so hot,1,86.96,73.91,21.74,13.04,8.7,0,0,0,4.35,8.7,8.7,8.7,21.74,8.7,8.7,0,0
p00123_A,00123,A,cousin kate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00124_A,00124,A,but you walk about yourself,1,100,80,40,40,0,0,40,0,0,0,0,20,0,20,20,0,0
p00125_A,00125,A,used to snakes,1,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0
p00126_A,00126,A,i intended to start earlier but there was an unavoidable delay,1,72.73,54.55,9.09,9.09,9.09,0,0,0,0,0,9.09,9.09,9.09,9.09,9.09,0,0
p00127_A,00127,A,to visit my son he is the city magistrate here,1,60,60,20,20,10,0,0,10,0,0,10,10,10,10,0,0,0
p00128_A,00128,A,he s my son all the same,1,71.43,57.14,28.57,28.57,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29
p00129_A,00129,A,i was married twice,1,75,75,25,25,25,0,0,0,0,0,0,0,25,25,0,0,25
p00130_A,00130,A,he did and so did my second husband,1,87.5,87.5,25,25,12.5,0,0,12.5,0,0,0,0,25,12.5,25,0,12.5
p00131_A,00131,A,no there are the younger ones ralph and stella in england,1,63.64,54.55,0,0,0,0,0,0,0,0,9.09,9.09,9.09,9.09,9.09,9.09,0
p00132_A,00132,A,quite right,1,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00133_A,00133,A,what are their names not also ronny ralph and stella surely,1,63.64,63.64,18.18,9.09,0,0,0,0,9.09,9.09,0,0,9.09,18.18,18.18,9.09,0
p00134_A,00134,A,i do,1,100,100,50,50,50,0,0,0,0,0,0,0,50,0,0,0,0
p00135_A,00135,A,thank you i have seen it already or i should have liked to come with you very much,1,100,77.78,27.78,22.22,11.11,0,11.11,0,0,5.56,0,11.11,16.67,11.11,5.56,0,5.56
p00136_A,00136,A,yes and mrs callendar,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
p00137_A,00137,A,possibly when one knows her better,1,100,66.67,16.67,16.67,0,0,0,16.67,0,0,0,0,0,33.33,16.67,0,16.67
p00138_A,00138,A,she was certainly intending to be kind but i did not find her exactly charming,1,80,66.67,20,20,6.67,0,0,13.33,0,0,0,6.67,20,6.67,6.67,6.67,0
p00139_A,00139,A,i don t think i understand people very well i only know whether i like or dislike them,1,83.33,61.11,27.78,27.78,22.22,0,0,0,5.56,0,0,5.56,0,16.67,11.11,0,0
p00140_A,00140,A,i am afraid we must have made some blunder and given offence,1,75,50,16.67,16.67,8.33,8.33,0,0,0,0,0,0,16.67,0,8.33,0,8.33
p00141_A,00141,A,india s oh what an alarming idea,1,42.86,28.57,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
p00142_A,00142,A,rupees don t last for ever i m afraid,1,44.44,33.33,11.11,11.11,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,0
p00143_A,00143,A,good bye dr aziz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00144_A,00144,A,get in get in you ll kill yourself as well as mr fielding i see no ruin,1,70.59,52.94,17.65,17.65,5.88,0,11.76,0,0,0,0,23.53,0,5.88,11.76,5.88,0
p00145_A,00145,A,i do i do,1,100,100,50,50,50,0,0,0,0,0,0,0,50,0,0,0,0
p00146_A,00146,A,and how happy we both were,1,100,83.33,16.67,16.67,0,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,16.67
p00147_A,00147,A,quite right i m sorry not to come too but i m a poor walker,1,73.33,53.33,13.33,13.33,13.33,0,0,0,0,0,6.67,6.67,0,13.33,6.67,6.67,0
p00148_A,00148,A,aziz where have you put miss quested to,1,62.5,50,12.5,12.5,0,0,12.5,0,0,0,0,12.5,12.5,12.5,0,0,0
p00149_A,00149,A,i want to see the real india,1,85.71,42.86,14.29,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0
p00150_A,00150,A,it ll end in an elephant ride it always does look at this evening cousin kate imagine cousin kate but where have you been off to did you succeed in catching the moon in the ganges,1,63.89,58.33,13.89,5.56,0,0,5.56,0,0,8.33,8.33,16.67,11.11,5.56,2.78,0,0
