uid,pair_id,side,text
p00034_A,00034,A,now dears don t listen to lilia s letter we love this place and i do not know how i shall ever thank philip for telling me it it is not only so quaint but one sees the italians unspoiled in all their simplicity and charm here the frescoes are wonderful caroline who grows sweeter every day is very busy sketching
p00035_A,00035,A,every one to his taste
p00036_A,00036,A,one moment irma i m going to the station i ll give you the pleasure of my company
p00037_A,00037,A,we will save the peas to the last they are the greatest fun
p00038_A,00038,A,it s a shame mother philip laughs at everything the book club the debating society the progressive whist the bazaars people won t like it we have our reputation a house divided against itself cannot stand
p00039_A,00039,A,let philip say what he likes and he will let us do what we like it s twelve the second post s in run and see if there are any letters
p00040_A,00040,A,let s finish the peas there won t be any letters
p00041_A,00041,A,no dear please go i ll sow the peas but you shall cover them up and mind the birds don t see em
p00042_A,00042,A,actually old mrs theobald
p00043_A,00043,A,read me the letter my hands are dirty how intolerable the crested paper is
p00044_A,00044,A,i don t understand it doesn t make sense
p00045_A,00045,A,her letters never did
p00046_A,00046,A,but it must be sillier than usual look here read it mother i can t make head or tail
p00047_A,00047,A,what is the difficulty what is it that puzzles you in this letter
p00048_A,00048,A,the meaning
p00049_A,00049,A,the meaning is quite clear lilia is engaged to be married don t cry dear please me by not crying don t talk at all it s more than i could bear she is going to marry some one she has met in a hotel take the letter and read for yourself how dare she not tell me direct how dare she write first to yorkshire pray am i to hear through mrs theobald a patronizing insolent letter like this have i no claim at all bear witness dear bear witness that for this i ll never forgive her
p00050_A,00050,A,oh what is to be done what is to be done
p00051_A,00051,A,this first next a telegram for lilia no a telegram for miss caroline abbott she too has something to explain
p00052_A,00052,A,oh what is to be done
p00053_A,00053,A,if there is an office there we might get an answer this evening since philip is back at seven and the eight fifteen catches the midnight boat at dover harriet when you go with this get 100 pounds in 5 pound notes at the bank go dear at once do not talk i see irma coming back go quickly well irma dear and whose team are you in this afternoon miss edith s or miss may s
p00054_A,00054,A,your feet grow larger every day
p00055_A,00055,A,it is too bad it s ridiculous to read dear she s not trying to marry any one in the place some tourist obviously who s stopping in the hotel the place has nothing to do with it at all
p00056_A,00056,A,but what a place to go to what nice person too do you meet in a hotel
p00057_A,00057,A,the man may be a duke or he may be an organ grinder that is not the point if lilia marries him she insults the memory of charles she insults irma she insults us therefore i forbid her and if she disobeys we have done with her for ever
p00058_A,00058,A,are we to talk it over now
p00059_A,00059,A,certainly please if you will be so very kind
p00060_A,00060,A,then how long has she been engaged
p00061_A,00061,A,a short time quite a short time
p00062_A,00062,A,i should like to know how long if you can remember
p00063_A,00063,A,exactly eleven days
p00064_A,00064,A,how long have you been here
p00065_A,00065,A,close on three weeks
p00066_A,00066,A,oh who is he
p00067_A,00067,A,a native of the place
p00068_A,00068,A,i understood they met at the hotel
p00069_A,00069,A,it was a mistake of mrs theobald s
p00070_A,00070,A,perhaps i bore you with these questions if so i will stop
p00071_A,00071,A,oh no please not at all i am here my own idea to give all information which you very naturally and to see if somehow please ask anything you like
p00072_A,00072,A,then how old is he
p00073_A,00073,A,oh quite young twenty one i believe
p00074_A,00074,A,good lord
p00075_A,00075,A,one would never believe it he looks much older
p00076_A,00076,A,and is he good looking
p00077_A,00077,A,very good looking all his features are good and he is well built though i dare say english standards would find him too short
p00078_A,00078,A,may i conclude that you like him
p00079_A,00079,A,as far as i have seen him i do as far as i have seen him i do like him
p00080_A,00080,A,what is he please you haven t told me that what s his position
p00081_A,00081,A,no position at all he is kicking his heels as my father would say you see he has only just finished his military service
p00082_A,00082,A,as a private
p00083_A,00083,A,i suppose so there is general conscription he was in the bersaglieri i think isn t that the crack regiment
p00084_A,00084,A,the men in it must be short and broad they must also be able to walk six miles an hour
p00085_A,00085,A,meanwhile like most young men he lives with his people father mother two sisters and a tiny tot of a brother
p00086_A,00086,A,one more question and only one more what is his father
p00087_A,00087,A,his father well i don t suppose you ll think it a good match but that s not the point i mean the point is not i mean that social differences love after all not but what i gentlemen sometimes judge hardly but i feel that you and at all events your mother so really good in every sense so really unworldly after all love marriages are made in heaven
p00088_A,00088,A,yes miss abbott i know but i am anxious to hear heaven s choice you arouse my curiosity is my sister in law to marry an angel
p00089_A,00089,A,mr herriton don t please mr herriton a dentist his father s a dentist
p00090_A,00090,A,i cannot think what is in the air if lilia was determined to disgrace us she might have found a less repulsive way a boy of medium height with a pretty face the son of a dentist at monteriano have i put it correctly may i surmise that he has not got one penny may i also surmise that his social position is nil furthermore
p00091_A,00091,A,stop i ll tell you no more
p00092_A,00092,A,really miss abbott it is a little late for reticence you have equipped me admirably
p00093_A,00093,A,dear caroline what an angel you ve been to tell him he takes it so well but you must have had a mauvais quart d heure
p00094_A,00094,A,england is a great country the italians love england and the english italy too is a great country she has produced many famous men for example garibaldi and dante the latter wrote the inferno the purgatorio the paradiso the inferno is the most beautiful
p00095_A,00095,A,oh look the poor wee fish
p00096_A,00096,A,but may not the fish die they have no air
p00097_A,00097,A,fish live on water not on air
p00098_A,00098,A,well philip i am sure you are ready for by bye we shall meet at twelve o clock lunch tomorrow if we don t meet before they give us caffe later in our rooms
p00099_A,00099,A,my dear lilia don t let s have a scene before i arrived i thought i might have to question you it is unnecessary i know everything miss abbott has told me a certain amount and the rest i see for myself
p00100_A,00100,A,see for yourself
p00101_A,00101,A,that he is probably a ruffian and certainly a cad
p00102_A,00102,A,there are no cads in italy he is the son of a dentist why not
p00103_A,00103,A,thank you for the information i know everything as i told you before i am also aware of the social position of an italian who pulls teeth in a minute provincial town
p00104_A,00104,A,indeed philip you surprise me i understood you went in for equality and so on
p00105_A,00105,A,and i understood that signor carella was a member of the italian nobility
p00106_A,00106,A,well we put it like that in the telegram so as not to shock dear mrs herriton but it is true he is a younger branch of course families ramify just as in yours there is your cousin joseph gino s father is courtesy itself and rising rapidly in his profession this very month he leaves monteriano and sets up at poggibonsi and for my own poor part i think what people are is what matters but i don t suppose you ll agree and i should like you to know that gino s uncle is a priest the same as a clergyman at home well his cousin s a lawyer at rome
p00107_A,00107,A,what kind of lawyer
p00108_A,00108,A,why a lawyer just like you are except that he has lots to do and can never get away
p00109_A,00109,A,the whole thing is like a bad dream so bad that it cannot go on if there was one redeeming feature about the man i might be uneasy as it is i can trust to time for the moment lilia he has taken you in but you will find him out soon it is not possible that you a lady accustomed to ladies and gentlemen will tolerate a man whose position is well not equal to the son of the servants dentist in coronation place i am not blaming you now but i blame the glamour of italy i have felt it myself you know and i greatly blame miss abbott
p00110_A,00110,A,caroline why blame her what s all this to do with caroline
p00111_A,00111,A,because we expected her to so i am confident and you in your heart agree that this engagement will not last think of your life at home think of irma and i ll also say think of us for you know lilia that we count you more than a relation i should feel i was losing my own sister if you did this and my mother would lose a daughter
p00112_A,00112,A,i can t break it off now
p00113_A,00113,A,poor lilia i know it may be painful but i have come to rescue you and book worm though i may be i am not frightened to stand up to a bully he s merely an insolent boy he thinks he can keep you to your word by threats he will be different when he sees he has a man to deal with
p00114_A,00114,A,for once in my life i ll thank you to leave me alone i ll thank your mother too for twelve years you ve trained me and tortured me and i ll stand it no more do you think i m a fool do you think i never felt ah when i came to your house a poor young bride how you all looked me over never a kind word and discussed me and thought i might just do and your mother corrected me and your sister snubbed me and you said funny things about me to show how clever you were and when charles died i was still to run in strings for the honour of your beastly family and i was to be cooped up at sawston and learn to keep house and all my chances spoilt of marrying again no thank you no thank you bully insolent boy who s that pray but you but thank goodness i can stand up against the world now for i ve found gino and this time i marry for love
p00115_A,00115,A,tell him so now have it out with him gino gino come in avanti fra filippo forbids the banns fra filippo s blood s up he shrinks from nothing oh take care he doesn t hurt you
p00116_A,00116,A,please sit down signor carella mrs herriton is rather agitated but there is no reason we should not be calm might i offer you a cigarette please sit down signor carella i will be frank with you i have come to prevent you marrying mrs herriton because i see you will both be unhappy together she is english you are italian she is accustomed to one thing you to another and pardon me if i say it she is rich and you are poor
p00117_A,00117,A,i am not marrying her because she is rich
p00118_A,00118,A,i never suggested that for a moment you are honourable i am sure but are you wise and let me remind you that we want her with us at home her little daughter will be motherless our home will be broken up if you grant my request you will earn our thanks and you will not be without a reward for your disappointment
p00119_A,00119,A,reward what reward
p00120_A,00120,A,what about a thousand lire you can have them tonight
p00121_A,00121,A,it is too late
p00122_A,00122,A,but why
p00123_A,00123,A,because because we are married married married as soon as i knew you were coming there was no time to tell you oh oh you have come all the way for nothing oh and oh your generosity please pardon me i am rude i am no better than a peasant and i
p00124_A,00124,A,i sleep at the globo and start for sawston tomorrow morning early he has assaulted me i could prosecute him but shall not
p00125_A,00125,A,the air is good so is the food she will be happy here and we shall not have to part with the money
p00126_A,00126,A,oh you idle boy go and play pallone
p00127_A,00127,A,i am a married man i do not play games any more
p00128_A,00128,A,go and see your friends then
p00129_A,00129,A,i have no friends now
p00130_A,00130,A,silly silly silly you can t stop indoors all day
p00131_A,00131,A,i want to see no one but you
p00132_A,00132,A,now gino don t be silly go and see your friends and bring them to see me we both of us like society i m ready too for people now i mean to wake you all up just as i woke up sawston let s have plenty of men and make them bring their womenkind i mean to have real english tea parties
p00133_A,00133,A,there is my aunt and her husband but i thought you did not want to receive my relatives
p00134_A,00134,A,i never said such a
p00135_A,00135,A,but you would be right they are not for you many of them are in trade and even we are little more you should have gentlefolk and nobility for your friends
p00136_A,00136,A,but besides your relatives i must have other people here your friends have wives and sisters haven t they
p00137_A,00137,A,oh yes but of course i scarcely know them
p00138_A,00138,A,not know your friends people
p00139_A,00139,A,why no if they are poor and have to work for their living i may see them but not otherwise except
p00140_A,00140,A,there we are do you know them
p00141_A,00141,A,yes in a way
p00142_A,00142,A,i see they look down on you do they poor boy wait wait i ll soon stop that now who else is there
p00143_A,00143,A,the canons
p00144_A,00144,A,oh i forgot your horrid celibacy in england they would be the centre of everything but why shouldn t i know them would it make it easier if i called all round isn t that your foreign way but i must know some one who were the men you were talking to this afternoon but gino dear if they re low class why did you talk to them don t you care about your position
p00145_A,00145,A,you must not go out alone it is not safe if you want to walk perfetta shall accompany you
p00146_A,00146,A,they all do it myself excepted but tell me more she is english that is good very good an english wife is very good indeed and she is rich
p00147_A,00147,A,immensely rich
p00148_A,00148,A,is it possible
p00149_A,00149,A,it pleases me very much if you remember i always desired a blonde
p00150_A,00150,A,we all desire one but you gino deserve your good fortune for you are a good son a brave man and a true friend and from the very first moment i saw you i wished you well
p00151_A,00151,A,no compliments i beg
p00152_A,00152,A,is it not true does not he deserve this wealthy blonde
p00153_A,00153,A,he does deserve her
p00154_A,00154,A,tell me i forgot to ask is she young
p00155_A,00155,A,thirty three
p00156_A,00156,A,ah well we cannot have everything
p00157_A,00157,A,but you would be surprised had she told me twenty eight i should not have disbelieved her
p00158_A,00158,A,is she simpatica
p00159_A,00159,A,sufficiently so
p00160_A,00160,A,it is a most important thing
p00161_A,00161,A,she is rich she is generous she is affable she addresses her inferiors without haughtiness
p00162_A,00162,A,it is not sufficient one does not define it thus last month a german was smuggling cigars the custom house was dark yet i refused because i did not like him the gifts of such men do not bring happiness non era simpatico he paid for every one and the fine for deception besides
p00163_A,00163,A,do you gain much beyond your pay
p00164_A,00164,A,i do not accept small sums now it is not worth the risk but the german was another matter but listen my gino for i am older than you and more full of experience the person who understands us at first sight who never irritates us who never bores to whom we can pour forth every thought and wish not only in speech but in silence that is what i mean by simpatico
p00165_A,00165,A,there are such men i know and i have heard it said of children but where will you find such a woman
p00166_A,00166,A,that is true here you are wiser than i sono poco simpatiche le donne and the time we waste over them is much
p00167_A,00167,A,one i have seen who may be so she spoke very little but she was a young lady different to most she too was english the companion of my wife here but fra filippo the brother in law took her back with him i saw them start he was very angry i regret though that i toppled him on to the bed a great tall man and when i am really amused i am often impolite
p00168_A,00168,A,you will never see him again and by now the scene will have passed from his mind
p00169_A,00169,A,she does not yet understand she asked me to accompany her sometimes to walk without object you know she would like me to be with her all day
p00170_A,00170,A,that is a pity she must be persuaded it will be a great solace to her when she is alone
p00171_A,00171,A,i am a catholic but of course i never go to church
p00172_A,00172,A,of course not still you might take her at first that is what my brother has done with his wife at bologna and he has joined the free thinkers he took her once or twice himself and now she has acquired the habit and continues to go without him
p00173_A,00173,A,most excellent advice and i thank you for it but she wishes to give tea parties men and women together whom she has never seen
p00174_A,00174,A,oh the english they are always thinking of tea they carry it by the kilogramme in their trunks and they are so clumsy that they always pack it at the top but it is absurd
p00175_A,00175,A,what am i to do about it
p00176_A,00176,A,do nothing or ask me
p00177_A,00177,A,come she will be quite pleased
p00178_A,00178,A,of course i was only joking
p00179_A,00179,A,i know but she wants me to take my friends come now waiter
p00180_A,00180,A,if i do come and take tea with you this bill must be my affair
p00181_A,00181,A,do you like music
p00182_A,00182,A,passionately i have not studied scientific music but the music of the heart yes
p00183_A,00183,A,i think you are quite right i shall not bring people to the house any more i do not see why an english wife should be treated differently this is italy
p00184_A,00184,A,i always do it in england
p00185_A,00185,A,this is italy
p00186_A,00186,A,yes but i m older than you and i ll settle
p00187_A,00187,A,i am your husband
p00188_A,00188,A,none of his clothes seemed to fit too big in one place too small in another what has happened he is ill ill
p00189_A,00189,A,what did you say to him
p00190_A,00190,A,it was not i
p00191_A,00191,A,you laugh
p00192_A,00192,A,ah who could help it i who thought you knew and saw nothing i am tricked i am conquered i give in let us talk of it no more
p00193_A,00193,A,gently gently
p00194_A,00194,A,it s nothing
p00195_A,00195,A,my love my dearest lilia be calm i have never loved any one but you i have prayed all night for a boy
p00196_A,00196,A,you are a boy yourself gino
p00197_A,00197,A,are we to go into mourning do you think
p00198_A,00198,A,after all she has suffered that letter kept me awake for nights the whole thing is like one of those horrible modern plays where no one is in the right but if we have mourning it will mean telling irma
p00199_A,00199,A,of course we must tell irma
p00200_A,00200,A,of course but i think we can still not tell her about lilia s marriage
p00201_A,00201,A,i don t think that and she must have suspected something by now
p00202_A,00202,A,so one would have supposed but she never cared for her mother and little girls of nine don t reason clearly she looks on it as a long visit and it is important most important that she should not receive a shock all a child s life depends on the ideal it has of its parents destroy that and everything goes morals behaviour everything absolute trust in some one else is the essence of education that is why i have been so careful about talking of poor lilia before her
p00203_A,00203,A,but you forget this wretched baby waters and adamson write that there is a baby
p00204_A,00204,A,mrs theobald must be told but she doesn t count she is breaking up very quickly she doesn t even see mr kingcroft now he thank goodness i hear has at last consoled himself with someone else
p00205_A,00205,A,the child must know some time
p00206_A,00206,A,the later the better every moment she is developing
p00207_A,00207,A,i must say it seems rather hard luck doesn t it
p00208_A,00208,A,on irma why
p00209_A,00209,A,on us perhaps we have morals and behaviour also and i don t think this continual secrecy improves them
p00210_A,00210,A,there s no need to twist the thing round to that
p00211_A,00211,A,of course there isn t let s keep to the main issue this baby s quite beside the point mrs theobald will do nothing and it s no concern of ours
p00212_A,00212,A,it will make a difference in the money surely
p00213_A,00213,A,no dear very little poor charles provided for every kind of contingency in his will the money will come to you and harriet as irma s guardians
p00214_A,00214,A,good does the italian get anything
p00215_A,00215,A,he will get all hers but you know what that is
p00216_A,00216,A,good so those are our tactics to tell no one about the baby not even miss abbott
p00217_A,00217,A,most certainly this is the proper course and why ever should we tell caroline
p00218_A,00218,A,she was so mixed up in the affair
p00219_A,00219,A,poor silly creature the less she hears about it the better she will be pleased i have come to be very sorry for caroline she if any one has suffered and been penitent she burst into tears when i told her a little only a little of that terrible letter i never saw such genuine remorse we must forgive her and forget let the dead bury their dead we will not trouble her with them
p00220_A,00220,A,here beginneth the new life then do you remember mother that was what we said when we saw lilia off
p00221_A,00221,A,yes dear but now it is really a new life because we are all at accord then you were still infatuated with italy it may be full of beautiful pictures and churches but we cannot judge a country by anything but its men
p00222_A,00222,A,that is quite true
p00223_A,00223,A,as for caroline i was almost frightened she broke down utterly she cried even when she left the house i comforted her as best i could and i kissed her it is something that the breach between her and ourselves is now entirely healed
p00224_A,00224,A,did she ask no questions as to the nature of lilia s death i mean
p00225_A,00225,A,it is all so strange as well as so tragic and what i did was as strange as anything
p00226_A,00226,A,never mind it s all over now let the dead bury their dead it s fallen out of our lives
p00227_A,00227,A,but that s why i can talk about it and tell you everything i have always wanted to you thought me stupid and sentimental and wicked and mad but you never really knew how much i was to blame
p00228_A,00228,A,indeed i never think about it now
p00229_A,00229,A,the first evening we got to monteriano lilia went out for a walk alone saw that italian in a picturesque position on a wall and fell in love he was shabbily dressed and she did not even know he was the son of a dentist i must tell you i was used to this sort of thing once or twice before i had had to send people about their business
p00230_A,00230,A,yes we counted on you
p00231_A,00231,A,i know you did lilia saw him several times again and i knew i ought to interfere i called her to my bedroom one night she was very frightened for she knew what it was about and how severe i could be do you love this man i asked yes or no she said yes and i said why don t you marry him if you think you ll be happy
p00232_A,00232,A,really really you knew lilia all your life apart from everything else as if she could choose what could make her happy
p00233_A,00233,A,had you ever let her choose i m afraid that s rude
p00234_A,00234,A,let us rather say unhappily expressed
p00235_A,00235,A,i want to finish next morning i found signor carella and said the same to him he well he was willing that s all
p00236_A,00236,A,and the telegram
p00237_A,00237,A,ah the telegram that was wrong lilia there was more cowardly than i was we should have told the truth it lost me my nerve at all events i came to the station meaning to tell you everything then but we had started with a lie and i got frightened and at the end when you left i got frightened again and came with you
p00238_A,00238,A,did you really mean to stop
p00239_A,00239,A,for a time at all events
p00240_A,00240,A,would that have suited a newly married pair
p00241_A,00241,A,it would have suited them lilia needed me and as for him i can t help feeling i might have got influence over him
p00242_A,00242,A,i am ignorant of these matters but i should have thought that would have increased the difficulty of the situation
p00243_A,00243,A,well i have explained
p00244_A,00244,A,but pardon me miss abbott of most of your conduct you have given a description rather than an explanation
p00245_A,00245,A,an explanation may bore you mr herriton it drags in other topics
p00246_A,00246,A,oh never mind
p00247_A,00247,A,i hated sawston you see
p00248_A,00248,A,so did and do i that s splendid go on
p00249_A,00249,A,i hated the idleness the stupidity the respectability the petty unselfishness
p00250_A,00250,A,petty selfishness
p00251_A,00251,A,petty unselfishness i had got an idea that every one here spent their lives in making little sacrifices for objects they didn t care for to please people they didn t love that they never learnt to be sincere and what s as bad never learnt how to enjoy themselves that s what i thought what i thought at monteriano
p00252_A,00252,A,why miss abbott you should have told me this before think it still i agree with lots of it magnificent
p00253_A,00253,A,now lilia though there were things about her i didn t like had somehow kept the power of enjoying herself with sincerity and gino i thought was splendid and young and strong not only in body and sincere as the day if they wanted to marry why shouldn t they do so why shouldn t she break with the deadening life where she had got into a groove and would go on in it getting more and more worse than unhappy apathetic till she died of course i was wrong she only changed one groove for another a worse groove and as for him well you know more about him than i do i can never trust myself to judge characters again but i still feel he cannot have been quite bad when we first met him lilia that i should dare to say it must have been cowardly he was only a boy just going to turn into something fine i thought and she must have mismanaged him so that is the one time i have gone against what is proper and there are the results you have an explanation now
p00254_A,00254,A,and much of it has been most interesting though i don t understand everything did you never think of the disparity of their social position
p00255_A,00255,A,we were mad drunk with rebellion we had no common sense as soon as you came you saw and foresaw everything
p00256_A,00256,A,oh i don t think that
p00257_A,00257,A,i hope you see why i have troubled you with this long story women i heard you say the other day are never at ease till they tell their faults out loud lilia is dead and her husband gone to the bad all through me you see mr herriton it makes me specially unhappy it s the only time i ve ever gone into what my father calls real life and look what i ve made of it all that winter i seemed to be waking up to beauty and splendour and i don t know what and when the spring came i wanted to fight against the things i hated mediocrity and dulness and spitefulness and society i actually hated society for a day or two at monteriano i didn t see that all these things are invincible and that if we go against them they will break us to pieces thank you for listening to so much nonsense
p00258_A,00258,A,oh i quite sympathize with what you say it isn t nonsense and a year or two ago i should have been saying it too but i feel differently now and i hope that you also will change society is invincible to a certain degree but your real life is your own and nothing can touch it there is no power on earth that can prevent your criticizing and despising mediocrity nothing that can stop you retreating into splendour and beauty into the thoughts and beliefs that make the real life the real you
p00259_A,00259,A,i have never had that experience yet surely i and my life must be where i live
p00260_A,00260,A,how dare you you wicked girl give it here
p00261_A,00261,A,come with me dear and i will tell you now it is time for you to know
p00262_A,00262,A,aunt harriet uncle phil grandmamma what do you suppose my little brother is doing now has he begun to play do italian babies talk sooner than us or would he be an english baby born abroad oh i do long to see him and be the first to teach him the ten commandments and the catechism
p00263_A,00263,A,really irma is getting too tiresome she forgot poor lilia soon enough
p00264_A,00264,A,a living brother is more to her than a dead mother she can knit him socks
p00265_A,00265,A,i stopped that she is bringing him in everywhere it is most vexatious the other night she asked if she might include him in the people she mentions specially in her prayers
p00266_A,00266,A,what did you say
p00267_A,00267,A,of course i allowed her she has a right to mention any one she chooses but i was annoyed with her this morning and i fear that i showed it
p00268_A,00268,A,and what happened this morning
p00269_A,00269,A,she asked if she could pray for her new father for the italian
p00270_A,00270,A,did you let her
p00271_A,00271,A,i got up without saying anything
p00272_A,00272,A,you must have felt just as you did when i wanted to pray for the devil
p00273_A,00273,A,he is the devil
p00274_A,00274,A,no harriet he is too vulgar
p00275_A,00275,A,i will thank you not to scoff against religion think of that poor baby irma is right to pray for him what an entrance into life for an english child
p00276_A,00276,A,my dear sister i can reassure you firstly the beastly baby is italian secondly it was promptly christened at santa deodata s and a powerful combination of saints watch over
p00277_A,00277,A,i cannot think what his motive is in sending them
p00278_A,00278,A,do you suppose that he guesses the situation how anxious we are to hush the scandal up
p00279_A,00279,A,that is quite possible he knows that irma will worry us about the baby perhaps he hopes that we shall adopt it to quiet her
p00280_A,00280,A,hopeful indeed
p00281_A,00281,A,at the same time he has the chance of corrupting the child s morals he entreats her to send the baby one
p00282_A,00282,A,she might do it too
p00283_A,00283,A,i told her not to but we must watch her carefully without of course appearing to be suspicious
p00284_A,00284,A,who s to watch her at school though she may bubble out any moment
p00285_A,00285,A,i dare say you have heard
p00286_A,00286,A,yes i have i came to ask you have any steps been taken
p00287_A,00287,A,as far as i know no steps mrs theobald may have decided on something but i have not heard of it
p00288_A,00288,A,i was meaning had you decided on anything
p00289_A,00289,A,the child is no relation of ours it is therefore scarcely for us to interfere
p00290_A,00290,A,poor lilia was almost a daughter to me once i know what miss abbott means but now things have altered any initiative would naturally come from mrs theobald
p00291_A,00291,A,but does not mrs theobald always take any initiative from you
p00292_A,00292,A,i sometimes have given her advice in the past i should not presume to do so now
p00293_A,00293,A,then is nothing to be done for the child at all
p00294_A,00294,A,it is extraordinarily good of you to take this unexpected interest
p00295_A,00295,A,the child came into the world through my negligence it is natural i should take an interest in it
p00296_A,00296,A,my dear caroline you must not brood over the thing let bygones be bygones the child should worry you even less than it worries us we never even mention it it belongs to another world
p00297_A,00297,A,of course if mrs theobald decides on any plan that seems at all practicable i must say i don t see any such i shall ask if i may join her in it for irma s sake and share in any possible expenses please would you let me know if she decides on anything i should like to join as well
p00298_A,00298,A,my dear how you throw about your money we would never allow it
p00299_A,00299,A,and if she decides on nothing please also let me know let me know in any case
p00300_A,00300,A,is the young person mad never in my life have i seen such colossal impertinence she ought to be well smacked and sent back to sunday school but don t you see she is practically threatening us you can t put her off with mrs theobald she knows as well as we do that she is a nonentity if we don t do anything she s going to raise a scandal that we neglect our relatives c which is of course a lie still she ll say it oh dear sweet sober caroline abbott has a screw loose we knew it at monteriano i had my suspicions last year one day in the train and here it is again the young person is mad shall i go round at once and give it her well i d really enjoy it
p00301_A,00301,A,caroline has been extremely impertinent yet there may be something in what she says after all ought the child to grow up in that place and with that father let us admit frankly that after all we may have responsibilities
p00302_A,00302,A,i don t understand you mother you are turning absolutely round what are you up to
p00303_A,00303,A,up to i am wondering whether i ought not to adopt the child is that sufficiently plain
p00304_A,00304,A,and this is the result of half a dozen idiocies of miss abbott
p00305_A,00305,A,it is i repeat she has been extremely impertinent none the less she is showing me my duty if i can rescue poor lilia s baby from that horrible man who will bring it up either as papist or infidel who will certainly bring it up to be vicious i shall do it
p00306_A,00306,A,you talk like harriet
p00307_A,00307,A,what do you think of it it would not do to let him know that we are anxious for it
p00308_A,00308,A,certainly he will never suppose that
p00309_A,00309,A,but what effect will the letter have on him
p00310_A,00310,A,when he gets it he will do a sum if it is less expensive in the long run to part with a little money and to be clear of the baby he will part with it if he would lose he will adopt the tone of the loving father
p00311_A,00311,A,dear you re shockingly cynical how would the sum work out
p00312_A,00312,A,very fine of mrs herriton very fine indeed i m afraid it will mean a lot of expense she will get nothing out of italy without paying
p00313_A,00313,A,there are sure to be incidental expenses do you suppose we shall have difficulty with the man
p00314_A,00314,A,it depends
p00315_A,00315,A,from what you saw of him should you conclude that he would make an affectionate parent
p00316_A,00316,A,i don t go by what i saw of him but by what i know of him
p00317_A,00317,A,well what do you conclude from that
p00318_A,00318,A,that he is a thoroughly wicked man
p00319_A,00319,A,yet thoroughly wicked men have loved their children look at rodrigo borgia for example
p00320_A,00320,A,i have also seen examples of that in my district
p00321_A,00321,A,she fences well
p00322_A,00322,A,what had you to fence about read the letters we have failed
p00323_A,00323,A,i didn t know i was still such an ass why can t i realize that it s merely tricks of expression a bounder s a bounder whether he lives in sawston or monteriano
p00324_A,00324,A,isn t it disheartening
