uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00015_A,00015,A,did you not know that when they were lent to central india over a canal scheme some rajah or other gave her a sewing machine in solid gold so that the water should run through his state,1,70.27,59.46,16.22,10.81,0,0,2.7,5.41,2.7,5.41,8.11,10.81,8.11,5.41,8.11,2.7,2.7
p00016_A,00016,A,and does it,1,100,100,33.33,0,0,0,0,0,0,33.33,0,0,33.33,0,33.33,0,0
p00017_A,00017,A,no that is where mrs turton is so skilful when we poor blacks take bribes we perform what we are bribed to perform and the law discovers us in consequence the english take and do nothing i admire them,1,74.36,58.97,20.51,15.38,2.56,10.26,0,0,2.56,5.13,5.13,5.13,10.26,7.69,10.26,5.13,0
p00018_A,00018,A,we all admire them aziz please pass me the hookah,1,70,50,30,30,10,10,0,0,10,0,10,0,0,0,0,0,10
p00019_A,00019,A,oh not yet hookah is so jolly now,1,87.5,62.5,0,0,0,0,0,0,0,0,0,0,12.5,37.5,12.5,12.5,0
p00020_A,00020,A,you are a very selfish boy but take my case the case of young hugh bannister here is the son of my dear my dead friends the reverend and mrs bannister whose goodness to me in england i shall never forget or describe they were father and mother to me i talked to them as i do now in the vacations their rectory became my home they entrusted all their children to me i often carried little hugh about i took him up to the funeral of queen victoria and held him in my arms above the crowd,1,73.47,61.22,22.45,22.45,13.27,0,1.02,2.04,5.1,0,7.14,15.31,5.1,6.12,6.12,1.02,2.04
p00021_A,00021,A,queen victoria was different,1,50,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
p00022_A,00022,A,i learn now that this boy is in business as a leather merchant at cawnpore imagine how i long to see him and to pay his fare that this house may be his home but it is useless the other anglo indians will have got hold of him long ago he will probably think that i want something and i cannot face that from the son of my old friends oh what in this country has gone wrong with everything vakil sahib i ask you,1,78.82,62.35,27.06,14.12,7.06,0,1.18,5.88,0,12.94,3.53,11.76,10.59,4.71,4.71,1.18,2.35
p00023_A,00023,A,why talk about the english brrrr why be either friends with the fellows or not friends let us shut them out and be jolly queen victoria and mrs bannister were the only exceptions and they re dead,1,64.86,54.05,8.11,8.11,0,2.7,0,0,5.41,0,8.11,8.11,8.11,8.11,13.51,2.7,0
p00024_A,00024,A,no no i do not admit that i have met others,1,90.91,81.82,36.36,18.18,18.18,0,0,0,0,18.18,0,0,18.18,0,0,27.27,0
p00025_A,00025,A,she said in the most natural way she offered me a lozenge when the dust irritated my throat,1,66.67,55.56,22.22,22.22,11.11,0,0,11.11,0,0,16.67,5.56,0,5.56,5.56,0,5.56
p00026_A,00026,A,but of course all this is exceptional the exception does not prove the rule the average woman is like mrs turton and aziz you know what she is,1,71.43,60.71,14.29,7.14,0,0,3.57,3.57,0,7.14,10.71,7.14,14.29,0,7.14,3.57,7.14
p00027_A,00027,A,come and see my wife a little then,1,87.5,50,12.5,12.5,12.5,0,0,0,0,0,12.5,0,0,0,25,0,12.5
p00028_A,00028,A,once is enough,1,100,100,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,66.67
p00029_A,00029,A,yes he has done his duty do not tease him so he carries on his family two boys and their sister,1,80.95,66.67,28.57,28.57,0,0,0,23.81,4.76,0,0,4.76,14.29,4.76,9.52,4.76,4.76
p00030_A,00030,A,aunt they live most comfortably with my wife s mother where she was living when she died i can see them whenever i like they are such very very small children,1,80.65,64.52,25.81,25.81,9.68,0,0,6.45,9.68,0,0,6.45,9.68,16.13,6.45,0,6.45
p00031_A,00031,A,and he sends them the whole of his salary and lives like a low grade clerk and tells no one the reason what more do you require him to do,1,83.33,63.33,23.33,16.67,0,0,3.33,10,3.33,6.67,10,10,6.67,0,10,3.33,13.33
p00032_A,00032,A,what is to become of all our daughters if men refuse to marry they will marry beneath them or,1,73.68,68.42,21.05,15.79,0,5.26,0,0,10.53,5.26,0,21.05,10.53,0,10.53,0,5.26
p00033_A,00033,A,perhaps but later,1,100,66.67,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0
p00034_A,00034,A,you mustn t put off what you think right that is why india is in such a plight because we put off things,1,78.26,65.22,26.09,13.04,0,4.35,8.7,0,0,13.04,4.35,13.04,8.7,4.35,4.35,0,0
p00035_A,00035,A,old callendar wants to see me at his bungalow he might have the politeness to say why,1,88.24,58.82,17.65,17.65,5.88,0,0,11.76,0,0,5.88,17.65,11.76,5.88,0,0,0
p00036_A,00036,A,some case i daresay,1,50,50,25,25,25,0,0,0,0,0,0,0,0,0,0,0,25
p00037_A,00037,A,i daresay not i daresay nothing he has found out our dinner hour that s all and chooses to interrupt us every time in order to show his power,1,65.52,58.62,24.14,20.69,6.9,6.9,0,6.9,0,3.45,0,13.79,3.45,0,3.45,6.9,10.34
p00038_A,00038,A,on the one hand he always does this on the other it may be a serious case and you cannot know had you not better clean your teeth after pan,1,83.33,70,20,13.33,0,0,10,3.33,0,6.67,10,10,16.67,3.33,6.67,6.67,0
p00039_A,00039,A,if my teeth are to be cleaned i don t go at all i am an indian it is an indian habit to take pan the civil surgeon must put up with it mohammed latif my bike please,1,68.42,55.26,15.79,10.53,10.53,0,0,0,0,5.26,7.89,13.16,13.16,0,2.63,0,2.63
p00040_A,00040,A,aziz aziz imprudent boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00041_A,00041,A,mrs lesley it is a tonga,1,50,50,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0
p00042_A,00042,A,o tonga wallah club club why doesn t the fool go,1,27.27,18.18,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0
p00043_A,00043,A,saying nothing then i will write him a letter tell him i have called that is sufficient here is my card call me a tonga,1,84,64,28,24,16,0,0,8,0,4,8,0,16,4,4,4,0
p00044_A,00044,A,huzoor all are at the club,1,66.67,66.67,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,0,16.67
p00045_A,00045,A,madam madam madam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00046_A,00046,A,oh oh,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00047_A,00047,A,madam this is a mosque you have no right here at all you should have taken off your shoes this is a holy place for moslems,1,76.92,69.23,19.23,11.54,0,0,11.54,0,0,7.69,7.69,11.54,19.23,3.85,0,3.85,3.85
p00048_A,00048,A,i have taken them off,1,100,80,40,40,20,0,0,0,20,0,0,20,20,0,0,0,0
p00049_A,00049,A,you have,1,100,100,50,50,0,0,50,0,0,0,0,0,50,0,0,0,0
p00050_A,00050,A,i left them at the entrance,1,66.67,66.67,33.33,33.33,16.67,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0
p00051_A,00051,A,then i ask your pardon i am truly sorry for speaking,1,90.91,63.64,27.27,27.27,18.18,0,9.09,0,0,0,0,9.09,9.09,9.09,9.09,0,0
p00052_A,00052,A,yes i was right was i not if i remove my shoes i am allowed,1,73.33,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,20,0,6.67,6.67,0
p00053_A,00053,A,of course but so few ladies take the trouble especially if thinking no one is there to see,1,77.78,61.11,5.56,0,0,0,0,0,0,5.56,5.56,11.11,5.56,16.67,16.67,5.56,5.56
p00054_A,00054,A,please let me go,1,75,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
p00055_A,00055,A,oh can i do you some service now or at any time,1,83.33,75,16.67,16.67,8.33,0,8.33,0,0,0,0,8.33,16.67,8.33,8.33,0,8.33
p00056_A,00056,A,no thank you really none good night,1,71.43,57.14,28.57,14.29,0,0,14.29,0,0,14.29,0,0,0,14.29,0,28.57,14.29
p00057_A,00057,A,may i know your name,1,80,60,40,40,20,0,20,0,0,0,0,0,20,0,0,0,0
p00058_A,00058,A,mrs moore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00059_A,00059,A,mrs mrs moore i am afraid i startled you i shall tell my community our friends about you that god is here very good very fine indeed i think you are newly arrived in india,1,74.29,60,28.57,25.71,14.29,2.86,8.57,0,0,2.86,0,5.71,11.43,17.14,0,0,0
p00060_A,00060,A,yes how did you know,1,100,60,20,20,0,0,20,0,0,0,0,0,20,20,0,0,0
p00061_A,00061,A,by the way you address me no but can i call you a carriage,1,71.43,71.43,28.57,28.57,14.29,0,14.29,0,0,0,14.29,7.14,7.14,0,7.14,7.14,0
p00062_A,00062,A,i have only come from the club they are doing a play that i have seen in london and it was so hot,1,86.96,73.91,21.74,13.04,8.7,0,0,0,4.35,8.7,8.7,8.7,21.74,8.7,8.7,0,0
p00063_A,00063,A,what was the name of the play,1,71.43,71.43,14.29,0,0,0,0,0,0,14.29,28.57,14.29,14.29,0,0,0,0
p00064_A,00064,A,cousin kate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00065_A,00065,A,i think you ought not to walk at night alone mrs moore there are bad characters about and leopards may come across from the marabar hills snakes also for example a six spot beetle you pick it up it bites you die,1,71.43,57.14,14.29,9.52,2.38,0,7.14,0,0,4.76,4.76,16.67,7.14,9.52,4.76,2.38,2.38
p00066_A,00066,A,but you walk about yourself,1,100,80,40,40,0,0,40,0,0,0,0,20,0,20,20,0,0
p00067_A,00067,A,oh i am used to it,1,100,66.67,33.33,16.67,16.67,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0
p00068_A,00068,A,used to snakes,1,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0
p00069_A,00069,A,i m a doctor snakes don t dare bite me please may i ask you a question now why do you come to india at this time of year just as the cold weather is ending,1,63.89,52.78,16.67,13.89,8.33,0,5.56,0,0,2.78,8.33,11.11,8.33,8.33,2.78,0,2.78
p00070_A,00070,A,i intended to start earlier but there was an unavoidable delay,1,72.73,54.55,9.09,9.09,9.09,0,0,0,0,0,9.09,9.09,9.09,9.09,9.09,0,0
p00071_A,00071,A,it will soon be so unhealthy for you and why ever do you come to chandrapore,1,93.75,81.25,18.75,12.5,0,0,12.5,0,0,6.25,0,12.5,18.75,25,12.5,0,0
p00072_A,00072,A,to visit my son he is the city magistrate here,1,60,60,20,20,10,0,0,10,0,0,10,10,10,10,0,0,0
p00073_A,00073,A,oh no excuse me that is quite impossible our city magistrate s name is mr heaslop i know him intimately,1,60,45,20,15,5,5,0,5,0,5,0,0,10,10,0,5,0
p00074_A,00074,A,he s my son all the same,1,71.43,57.14,28.57,28.57,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29
p00075_A,00075,A,but mrs moore how can he be,1,71.43,71.43,14.29,14.29,0,0,0,14.29,0,0,0,0,28.57,14.29,14.29,0,0
p00076_A,00076,A,i was married twice,1,75,75,25,25,25,0,0,0,0,0,0,0,25,25,0,0,25
p00077_A,00077,A,yes now i see and your first husband died,1,88.89,55.56,22.22,22.22,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,11.11
p00078_A,00078,A,he did and so did my second husband,1,87.5,87.5,25,25,12.5,0,0,12.5,0,0,0,0,25,12.5,25,0,12.5
p00079_A,00079,A,then we are in the same box then is the city magistrate the entire of your family now,1,77.78,66.67,11.11,11.11,0,5.56,5.56,0,0,0,16.67,11.11,11.11,5.56,11.11,0,5.56
p00080_A,00080,A,no there are the younger ones ralph and stella in england,1,63.64,54.55,0,0,0,0,0,0,0,0,9.09,9.09,9.09,9.09,9.09,9.09,0
p00081_A,00081,A,and the gentleman here is he ralph and stella s half brother,1,50,50,8.33,8.33,0,0,0,8.33,0,0,8.33,0,8.33,8.33,16.67,0,0
p00082_A,00082,A,quite right,1,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00083_A,00083,A,mrs moore this is all extremely strange because like yourself i have also two sons and a daughter is not this the same box with a vengeance,1,77.78,70.37,14.81,7.41,3.7,0,3.7,0,0,7.41,11.11,7.41,11.11,7.41,11.11,3.7,7.41
p00084_A,00084,A,what are their names not also ronny ralph and stella surely,1,63.64,63.64,18.18,9.09,0,0,0,0,9.09,9.09,0,0,9.09,18.18,18.18,9.09,0
p00085_A,00085,A,no indeed how funny it sounds their names are quite different and will surprise you listen please i am about to tell you my children s names the first is called ahmed the second is called karim the third she is the eldest jamila three children are enough do not you agree with me,1,75.93,62.96,16.67,14.81,5.56,0,5.56,1.85,1.85,1.85,7.41,3.7,14.81,5.56,1.85,3.7,9.26
p00086_A,00086,A,i do,1,100,100,50,50,50,0,0,0,0,0,0,0,50,0,0,0,0
p00087_A,00087,A,would you care to see over the minto hospital one morning i have nothing else to offer at chandrapore,1,73.68,63.16,10.53,10.53,5.26,0,5.26,0,0,0,5.26,21.05,10.53,5.26,0,5.26,5.26
p00088_A,00088,A,thank you i have seen it already or i should have liked to come with you very much,1,100,77.78,27.78,22.22,11.11,0,11.11,0,0,5.56,0,11.11,16.67,11.11,5.56,0,5.56
p00089_A,00089,A,i suppose the civil surgeon took you,1,85.71,42.86,28.57,28.57,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,0
p00090_A,00090,A,yes and mrs callendar,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
p00091_A,00091,A,ah a very charming lady,1,80,40,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0
p00092_A,00092,A,possibly when one knows her better,1,100,66.67,16.67,16.67,0,0,0,16.67,0,0,0,0,0,33.33,16.67,0,16.67
p00093_A,00093,A,what what you didn t like her,1,71.43,71.43,57.14,28.57,0,0,14.29,14.29,0,28.57,0,14.29,0,0,0,0,0
p00094_A,00094,A,she was certainly intending to be kind but i did not find her exactly charming,1,80,66.67,20,20,6.67,0,0,13.33,0,0,0,6.67,20,6.67,6.67,6.67,0
p00095_A,00095,A,she has just taken my tonga without my permission do you call that being charming and major callendar interrupts me night after night from where i am dining with my friends and i go at once breaking up a most pleasant entertainment and he is not there and not even a message is this charming pray but what does it matter i can do nothing and he knows it i am just a subordinate my time is of no value the verandah is good enough for an indian yes yes let him stand and mrs callendar takes my carriage and cuts me dead you understand me you know what others feel oh if others resembled you,1,78.45,63.79,24.14,17.24,10.34,0,3.45,3.45,0,6.9,4.31,6.9,10.34,6.03,8.62,3.45,2.59
p00096_A,00096,A,i don t think i understand people very well i only know whether i like or dislike them,1,83.33,61.11,27.78,27.78,22.22,0,0,0,5.56,0,0,5.56,0,16.67,11.11,0,0
p00097_A,00097,A,i want to see the real india,1,85.71,42.86,14.29,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0
p00098_A,00098,A,i want to see it too and i only wish we could apparently the turtons will arrange something for next tuesday,1,90.48,66.67,23.81,14.29,9.52,4.76,0,0,0,9.52,4.76,9.52,9.52,14.29,4.76,0,0
p00099_A,00099,A,it ll end in an elephant ride it always does look at this evening cousin kate imagine cousin kate but where have you been off to did you succeed in catching the moon in the ganges,1,63.89,58.33,13.89,5.56,0,0,5.56,0,0,8.33,8.33,16.67,11.11,5.56,2.78,0,0
p00100_A,00100,A,i went to the mosque but i did not catch the moon,1,75,66.67,16.67,16.67,16.67,0,0,0,0,0,16.67,8.33,8.33,0,8.33,8.33,0
p00101_A,00101,A,the angle would have altered she rises later,1,62.5,50,12.5,12.5,0,0,0,12.5,0,0,12.5,0,25,0,0,0,0
p00102_A,00102,A,come india s not as bad as all that other side of the earth if you like but we stick to the same old moon,1,76,60,12,8,0,4,4,0,0,4,8,20,0,0,16,4,4
p00103_A,00103,A,fielding how s one to see the real india,1,66.67,44.44,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,11.11
p00104_A,00104,A,who was that,1,100,100,66.67,33.33,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0
p00105_A,00105,A,our schoolmaster government college,1,25,25,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0
p00106_A,00106,A,as if one could avoid seeing them,1,85.71,71.43,14.29,14.29,0,0,0,0,14.29,0,0,14.29,14.29,0,28.57,0,14.29
p00107_A,00107,A,i ve avoided excepting my own servant i ve scarcely spoken to an indian since landing,1,50,43.75,18.75,18.75,18.75,0,0,0,0,0,6.25,12.5,0,6.25,6.25,0,0
p00108_A,00108,A,oh lucky you,1,100,33.33,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0
p00109_A,00109,A,let me explain natives don t respect one any the more after meeting one you see,1,68.75,50,12.5,12.5,6.25,0,6.25,0,0,0,6.25,6.25,0,0,6.25,0,18.75
p00110_A,00110,A,that occurs after so many meetings,1,66.67,66.67,16.67,0,0,0,0,0,0,16.67,0,16.67,0,16.67,33.33,0,16.67
p00111_A,00111,A,what i mean is i was a nurse before my marriage and came across them a great deal so i know i really do know the truth about indians a most unsuitable position for any englishwoman i was a nurse in a native state one s only hope was to hold sternly aloof,1,75.47,60.38,15.09,13.21,11.32,0,0,0,1.89,1.89,11.32,11.32,9.43,7.55,5.66,0,3.77
p00112_A,00112,A,even from one s patients,1,60,60,0,0,0,0,0,0,0,0,0,20,0,20,0,0,20
p00113_A,00113,A,why the kindest thing one can do to a native is to let him die,1,93.33,73.33,13.33,6.67,0,0,0,6.67,0,6.67,13.33,13.33,20,6.67,0,0,6.67
p00114_A,00114,A,how if he went to heaven,1,83.33,66.67,16.67,16.67,0,0,0,16.67,0,0,0,16.67,0,16.67,16.67,0,0
p00115_A,00115,A,he can go where he likes as long as he doesn t come near me they give me the creeps,1,80,60,30,30,10,0,0,15,5,0,5,15,5,5,10,0,5
p00116_A,00116,A,as a matter of fact i have thought what you were saying about heaven and that is why i am against missionaries i am all for chaplains but all against missionaries let me explain,1,82.35,70.59,20.59,14.71,11.76,0,2.94,0,0,5.88,2.94,17.65,14.71,5.88,8.82,0,5.88
p00117_A,00117,A,do you really want to meet the aryan brother miss quested that can be easily fixed up i didn t realize he d amuse you you can practically see any type you like take your choice i know the government people and the landowners heaslop here can get hold of the barrister crew while if you want to specialize on education we can come down on fielding,1,68.66,53.73,16.42,14.93,2.99,1.49,8.96,1.49,0,1.49,5.97,11.94,8.96,4.48,4.48,0,0
p00118_A,00118,A,i m tired of seeing picturesque figures pass before me as a frieze it was wonderful when we landed but that superficial glamour soon goes i only want those indians whom you come across socially as your friends,1,81.58,57.89,26.32,18.42,7.89,2.63,5.26,0,0,7.89,2.63,13.16,2.63,10.53,13.16,0,0
p00119_A,00119,A,well we don t come across them socially they re full of all the virtues but we don t and it s now eleven thirty and too late to go into the reasons,1,75.76,63.64,15.15,12.12,0,6.06,0,0,6.06,3.03,6.06,12.12,0,12.12,9.09,0,12.12
p00120_A,00120,A,miss quested what a name,1,40,40,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0
p00121_A,00121,A,it s decent of the burra sahib do you know he s never given a bridge party before coming on top of the dinner too i wish i could have arranged something myself but when you know the natives better you ll realize it s easier for the burra sahib than for me they know him they know he can t be fooled i m still fresh comparatively no one can even begin to think of knowing this country until he has been in it twenty years hullo the mater here s your cloak well for an example of the mistakes one makes soon after i came out i asked one of the pleaders to have a smoke with me only a cigarette mind i found afterwards that he had sent touts all over the bazaar to announce the fact told all the litigants ever since then i ve dropped on him in court as hard as i could it s taught me a lesson and i hope him,1,79.29,62.13,20.12,15.38,7.69,0,2.37,4.14,1.18,4.73,8.88,14.79,6.51,7.1,6.51,1.18,3.55
p00122_A,00122,A,isn t the lesson that you should invite all the pleaders to have a smoke with you,1,70.59,64.71,17.65,11.76,0,0,11.76,0,0,5.88,17.65,11.76,11.76,0,0,0,5.88
p00123_A,00123,A,perhaps but time s limited and the flesh weak i prefer my smoke at the club amongst my own sort i m afraid,1,60.87,47.83,17.39,17.39,17.39,0,0,0,0,0,8.7,8.7,0,4.35,8.7,0,4.35
p00124_A,00124,A,why not ask the pleaders to the club,1,87.5,62.5,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,12.5,0
p00125_A,00125,A,not allowed,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
p00126_A,00126,A,oh yes that s where i got to that s where i ve been,1,78.57,57.14,28.57,14.29,14.29,0,0,0,0,14.29,0,7.14,7.14,14.29,0,0,0
p00127_A,00127,A,been there when,1,100,100,0,0,0,0,0,0,0,0,0,0,33.33,66.67,33.33,0,0
p00128_A,00128,A,between the acts,1,66.67,66.67,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0
p00129_A,00129,A,but mother you can t do that sort of thing,1,70,70,30,10,0,0,10,0,0,20,0,10,20,0,10,0,0
p00130_A,00130,A,can t mother,1,33.33,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0
p00131_A,00131,A,no really not in this country it s not done there s the danger from snakes for one thing they are apt to lie out in the evening,1,71.43,71.43,14.29,3.57,0,0,0,0,3.57,10.71,7.14,21.43,7.14,7.14,0,10.71,3.57
p00132_A,00132,A,ah yes so the young man there said,1,87.5,37.5,0,0,0,0,0,0,0,0,12.5,0,0,25,12.5,0,0
p00133_A,00133,A,this sounds very romantic you meet a young man in a mosque and then never let me know,1,83.33,55.56,16.67,11.11,5.56,0,5.56,0,0,5.56,11.11,5.56,0,11.11,11.11,5.56,0
p00134_A,00134,A,i was going to tell you adela but something changed the conversation and i forgot my memory grows deplorable,1,73.68,52.63,26.32,21.05,15.79,0,5.26,0,0,5.26,5.26,5.26,5.26,0,10.53,0,0
p00135_A,00135,A,was he nice,1,100,66.67,33.33,33.33,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0
p00136_A,00136,A,very nice,1,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00137_A,00137,A,who was he,1,100,100,66.67,66.67,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0
p00138_A,00138,A,a doctor i don t know his name,1,50,37.5,25,25,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0
p00139_A,00139,A,a doctor i know of no young doctor in chandrapore how odd what was he like,1,81.25,62.5,18.75,12.5,6.25,0,0,6.25,0,6.25,6.25,18.75,6.25,6.25,0,6.25,0
p00140_A,00140,A,rather small with a little moustache and quick eyes he called out to me when i was in the dark part of the mosque about my shoes that was how we began talking he was afraid i had them on but i remembered luckily he told me about his children and then we walked back to the club he knows you well,1,87.1,67.74,25.81,24.19,9.68,3.23,1.61,8.06,1.61,1.61,6.45,14.52,6.45,11.29,8.06,0,4.84
p00141_A,00141,A,i wish you had pointed him out to me i can t make out who he is,1,88.24,76.47,41.18,41.18,17.65,0,5.88,11.76,0,0,0,17.65,17.65,0,0,0,0
p00142_A,00142,A,he didn t come into the club he said he wasn t allowed to,1,57.14,42.86,21.43,21.43,0,0,0,21.43,0,0,7.14,14.29,0,0,0,0,0
p00143_A,00143,A,oh good gracious not a mohammedan why ever didn t you tell me you d been talking to a native i was going all wrong,1,80,52,16,16,8,0,8,0,0,0,8,4,8,8,0,4,4
p00144_A,00144,A,a mohammedan how perfectly magnificent ronny isn t that like your mother while we talk about seeing the real india she goes and sees it and then forgets she s seen it,1,78.13,53.13,21.88,12.5,0,3.13,3.13,6.25,0,9.38,6.25,6.25,0,9.38,12.5,0,0
p00145_A,00145,A,he called to you in the mosque did he how impudently what was he doing there himself at that time of night no it s not their prayer time so he called to you over your shoes then it was impudence it s an old trick i wish you had had them on,1,79.25,71.7,32.08,22.64,1.89,0,7.55,9.43,3.77,9.43,3.77,13.21,11.32,5.66,3.77,3.77,0
p00146_A,00146,A,i think it was impudence but i don t know about a trick his nerves were all on edge i could tell from his voice as soon as i answered he altered,1,71.88,62.5,25,21.88,12.5,0,0,9.38,0,3.13,3.13,15.63,9.38,6.25,9.38,0,3.13
p00147_A,00147,A,you oughtn t to have answered,1,50,50,16.67,16.67,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0
p00148_A,00148,A,now look here wouldn t you expect a mohammedan to answer if you asked him to take off his hat in church,1,68.18,54.55,18.18,18.18,0,0,9.09,9.09,0,0,4.55,18.18,0,9.09,4.55,0,0
p00149_A,00149,A,it s different it s different you don t understand,1,60,30,30,10,0,0,10,0,0,20,0,0,0,0,0,0,0
p00150_A,00150,A,i know i don t and i want to what is the difference please,1,71.43,57.14,28.57,21.43,21.43,0,0,0,0,7.14,7.14,7.14,7.14,0,7.14,0,0
p00151_A,00151,A,there s your ganges it s not much of a dead body that gets down to chandrapore,1,70.59,58.82,17.65,5.88,0,0,5.88,0,0,11.76,5.88,17.65,0,5.88,0,5.88,5.88
p00152_A,00152,A,aziz what a charming name,1,60,40,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0
p00153_A,00153,A,so you and he had a talk did you gather he was well disposed,1,85.71,78.57,28.57,28.57,0,0,14.29,14.29,0,0,7.14,0,21.43,14.29,14.29,0,0
p00154_A,00154,A,yes quite after the first moment,1,83.33,66.67,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,16.67
